split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
test,2525,149,152576,1705,1705,154281
test,2526,146,149504,1866,1866,151370
test,2527,89,91136,1023,1023,92159
test,2528,241,246784,3665,3665,250449
test,2529,72,73728,890,890,74618
test,2530,139,142336,1787,1787,144123
test,2531,51,52224,515,515,52739
test,2532,124,126976,1708,1708,128684
test,2533,123,125952,1617,1617,127569
test,2534,144,147456,1960,1960,149416
test,2535,140,143360,1972,1972,145332
test,2536,87,89088,933,933,90021
test,2537,128,131072,1806,1806,132878
test,2538,185,189440,2299,2299,191739
test,2539,106,108544,1588,1588,110132
test,2540,107,109568,1317,1317,110885
test,2541,169,173056,2239,2239,175295
test,2542,197,201728,3275,3275,205003
test,2543,161,164864,2073,2073,166937
test,2544,173,177152,2487,2487,179639
test,2545,221,226304,3147,3147,229451
test,2546,161,164864,2193,2193,167057
test,2547,81,82944,973,973,83917
test,2548,119,121856,1745,1745,123601
test,2549,159,162816,2151,2151,164967
test,2550,189,193536,2589,2589,196125
test,2551,75,76800,811,811,77611
test,2552,142,145408,2120,2120,147528
test,2553,112,114688,1260,1260,115948
test,2554,95,97280,1139,1139,98419
test,2555,204,208896,2984,2984,211880
test,2556,148,151552,1934,1934,153486
test,2557,174,178176,2558,2558,180734
test,2558,113,115712,1453,1453,117165
test,2559,101,103424,1315,1315,104739
test,2560,158,161792,2456,2456,164248
test,2561,122,124928,1594,1594,126522
test,2562,148,151552,1854,1854,153406
test,2563,108,110592,1176,1176,111768
test,2564,85,87040,1119,1119,88159
test,2565,101,103424,1297,1297,104721
test,2566,119,121856,1587,1587,123443
test,2567,163,166912,2387,2387,169299
test,2568,133,136192,1699,1699,137891
test,2569,136,139264,1916,1916,141180
test,2570,137,140288,1845,1845,142133
test,2571,97,99328,1189,1189,100517
test,2572,48,49152,536,536,49688
test,2573,178,182272,2804,2804,185076
test,2574,195,199680,2817,2817,202497
test,2575,78,79872,1032,1032,80904
test,2576,169,173056,2207,2207,175263
test,2577,49,50176,543,543,50719
test,2578,120,122880,1530,1530,124410
test,2579,109,111616,1469,1469,113085
test,2580,178,182272,2430,2430,184702
test,2581,122,124928,1436,1436,126364
test,2582,128,131072,1858,1858,132930
test,2583,88,90112,890,890,91002
test,2584,128,131072,1654,1654,132726
test,2585,253,259072,3773,3773,262845
test,2586,122,124928,1736,1736,126664
test,2587,115,117760,1289,1289,119049
test,2588,99,101376,1377,1377,102753
test,2589,234,239616,3176,3176,242792
test,2590,146,149504,1824,1824,151328
test,2591,94,96256,1146,1146,97402
test,2592,180,184320,2462,2462,186782
test,2593,201,205824,2663,2663,208487
test,2594,165,168960,2365,2365,171325
test,2595,111,113664,1313,1313,114977
test,2596,154,157696,2022,2022,159718
test,2597,59,60416,653,653,61069
test,2598,141,144384,1873,1873,146257
test,2599,139,142336,1703,1703,144039
test,2600,165,168960,2417,2417,171377
test,2601,168,172032,2284,2284,174316
test,2602,79,80896,985,985,81881
test,2603,58,59392,608,608,60000
test,2604,197,201728,2855,2855,204583
test,2605,41,41984,431,431,42415
test,2606,136,139264,1888,1888,141152
test,2607,94,96256,1142,1142,97398
test,2608,265,271360,3975,3975,275335
test,2609,173,177152,2529,2529,179681
test,2610,76,77824,954,954,78778
test,2611,149,152576,2021,2021,154597
test,2612,143,146432,1759,1759,148191
test,2613,95,97280,1189,1189,98469
test,2614,197,201728,2681,2681,204409
test,2615,127,130048,1665,1665,131713
test,2616,117,119808,1463,1463,121271
test,2617,226,231424,3344,3344,234768
test,2618,154,157696,2096,2096,159792
test,2619,188,192512,2514,2514,195026
test,2620,46,47104,492,492,47596
test,2621,56,57344,646,646,57990
test,2622,201,205824,2915,2915,208739
test,2623,154,157696,2364,2364,160060
test,2624,186,190464,2728,2728,193192
test,2625,142,145408,1870,1870,147278
test,2626,179,183296,2661,2661,185957
test,2627,114,116736,1340,1340,118076
test,2628,81,82944,979,979,83923
test,2629,161,164864,2083,2083,166947
test,2630,62,63488,746,746,64234
test,2631,106,108544,1280,1280,109824
test,2632,156,159744,2066,2066,161810
test,2633,161,164864,2423,2423,167287
test,2634,183,187392,2827,2827,190219
test,2635,116,118784,1426,1426,120210
test,2636,178,182272,2418,2418,184690
test,2637,80,81920,874,874,82794
test,2638,56,57344,722,722,58066
test,2639,196,200704,2936,2936,203640
test,2640,186,190464,2616,2616,193080
test,2641,205,209920,3019,3019,212939
test,2642,87,89088,1079,1079,90167
test,2643,200,204800,3002,3002,207802
test,2644,155,158720,2167,2167,160887
test,2645,145,148480,1893,1893,150373
test,2646,141,144384,1733,1733,146117
test,2647,117,119808,1557,1557,121365
test,2648,191,195584,2839,2839,198423
test,2649,71,72704,801,801,73505
test,2650,162,165888,2378,2378,168266
test,2651,157,160768,2021,2021,162789
test,2652,77,78848,987,987,79835
test,2653,177,181248,2535,2535,183783
test,2654,104,106496,1278,1278,107774
test,2655,249,254976,3531,3531,258507
test,2656,166,169984,2414,2414,172398
test,2657,136,139264,1742,1742,141006
test,2658,165,168960,2187,2187,171147
test,2659,92,94208,1084,1084,95292
test,2660,234,239616,3174,3174,242790
test,2661,193,197632,2735,2735,200367
test,2662,144,147456,2040,2040,149496
test,2663,77,78848,835,835,79683
test,2664,144,147456,1906,1906,149362
test,2665,153,156672,2251,2251,158923
test,2666,92,94208,1078,1078,95286
test,2667,140,143360,1842,1842,145202
test,2668,100,102400,1140,1140,103540
test,2669,181,185344,2451,2451,187795
test,2670,152,155648,2064,2064,157712
test,2671,145,148480,2081,2081,150561
test,2672,121,123904,1415,1415,125319
test,2673,322,329728,4792,4792,334520
test,2674,100,102400,1252,1252,103652
test,2675,62,63488,696,696,64184
test,2676,106,108544,1290,1290,109834
test,2677,118,120832,1480,1480,122312
test,2678,209,214016,2943,2943,216959
test,2679,180,184320,2320,2320,186640
test,2680,156,159744,2142,2142,161886
test,2681,103,105472,1239,1239,106711
test,2682,171,175104,2477,2477,177581
test,2683,184,188416,2488,2488,190904
test,2684,115,117760,1463,1463,119223
test,2685,180,184320,2638,2638,186958
test,2686,102,104448,1116,1116,105564
test,2687,130,133120,1762,1762,134882
test,2688,119,121856,1443,1443,123299
test,2689,171,175104,2325,2325,177429
test,2690,48,49152,576,576,49728
test,2691,168,172032,2496,2496,174528
test,2692,200,204800,2664,2664,207464
test,2693,107,109568,1479,1479,111047
test,2694,170,174080,2302,2302,176382
test,2695,164,167936,2262,2262,170198
test,2696,181,185344,2587,2587,187931
test,2697,154,157696,2134,2134,159830
test,2698,151,154624,1989,1989,156613
test,2699,191,195584,2601,2601,198185
test,2700,162,165888,1974,1974,167862
test,2701,188,192512,2388,2388,194900
test,2702,221,226304,3191,3191,229495
test,2703,155,158720,2203,2203,160923
test,2704,189,193536,2683,2683,196219
test,2705,120,122880,1594,1594,124474
test,2706,63,64512,679,679,65191
test,2707,147,150528,1911,1911,152439
test,2708,166,169984,2240,2240,172224
test,2709,118,120832,1664,1664,122496
test,2710,125,128000,1671,1671,129671
test,2711,119,121856,1647,1647,123503
test,2712,46,47104,470,470,47574
test,2713,157,160768,2253,2253,163021
test,2714,114,116736,1430,1430,118166
test,2715,167,171008,2191,2191,173199
test,2716,135,138240,1835,1835,140075
test,2717,150,153600,2236,2236,155836
test,2718,190,194560,2816,2816,197376
test,2719,123,125952,1557,1557,127509
test,2720,150,153600,2412,2412,156012
test,2721,342,350208,4500,4500,354708
test,2722,265,271360,4145,4145,275505
test,2723,168,172032,2300,2300,174332
test,2724,173,177152,2269,2269,179421
test,2725,83,84992,953,953,85945
test,2726,102,104448,1238,1238,105686
test,2727,159,162816,2367,2367,165183
test,2728,211,216064,3537,3537,219601
test,2729,172,176128,2286,2286,178414
test,2730,171,175104,2479,2479,177583
test,2731,120,122880,1716,1716,124596
test,2732,50,51200,568,568,51768
test,2733,42,43008,430,430,43438
test,2734,217,222208,3165,3165,225373
test,2735,140,143360,1772,1772,145132
test,2736,158,161792,2042,2042,163834
test,2737,132,135168,1886,1886,137054
test,2738,93,95232,1179,1179,96411
test,2739,137,140288,1597,1597,141885
test,2740,172,176128,2646,2646,178774
test,2741,136,139264,1724,1724,140988
test,2742,175,179200,2247,2247,181447
test,2743,147,150528,2185,2185,152713
test,2744,143,146432,2235,2235,148667
test,2745,132,135168,1658,1658,136826
test,2746,169,173056,2277,2277,175333
test,2747,158,161792,2204,2204,163996
test,2748,152,155648,1808,1808,157456
test,2749,58,59392,636,636,60028
test,2750,127,130048,1479,1479,131527
test,2751,188,192512,3062,3062,195574
test,2752,193,197632,2641,2641,200273
test,2753,100,102400,1220,1220,103620
test,2754,71,72704,821,821,73525
test,2755,109,111616,1429,1429,113045
test,2756,83,84992,903,903,85895
test,2757,58,59392,634,634,60026
test,2758,217,222208,3141,3141,225349
test,2759,166,169984,2370,2370,172354
test,2760,155,158720,2187,2187,160907
test,2761,49,50176,493,493,50669
test,2762,107,109568,1305,1305,110873
test,2763,190,194560,2832,2832,197392
test,2764,74,75776,874,874,76650
test,2765,225,230400,3231,3231,233631
test,2766,194,198656,3120,3120,201776
test,2767,152,155648,2054,2054,157702
test,2768,168,172032,2370,2370,174402
test,2769,230,235520,3166,3166,238686
test,2770,91,93184,1209,1209,94393
test,2771,129,132096,1503,1503,133599
test,2772,92,94208,1066,1066,95274
test,2773,111,113664,1399,1399,115063
test,2774,119,121856,1525,1525,123381
test,2775,116,118784,1360,1360,120144
test,2776,217,222208,3227,3227,225435
test,2777,149,152576,1843,1843,154419
test,2778,115,117760,1367,1367,119127
test,2779,249,254976,3535,3535,258511
test,2780,178,182272,2330,2330,184602
test,2781,141,144384,1833,1833,146217
test,2782,79,80896,965,965,81861
test,2783,234,239616,3608,3608,243224
test,2784,107,109568,1293,1293,110861
test,2785,72,73728,844,844,74572
test,2786,125,128000,1583,1583,129583
test,2787,120,122880,1618,1618,124498
test,2788,113,115712,1425,1425,117137
test,2789,107,109568,1247,1247,110815
test,2790,145,148480,1957,1957,150437
test,2791,92,94208,1130,1130,95338
test,2792,150,153600,2110,2110,155710
test,2793,65,66560,751,751,67311
test,2794,175,179200,2199,2199,181399
test,2795,158,161792,2320,2320,164112
test,2796,46,47104,496,496,47600
test,2797,149,152576,1967,1967,154543
test,2798,146,149504,1842,1842,151346
test,2799,208,212992,3104,3104,216096
test,2800,151,154624,2325,2325,156949
test,2801,167,171008,2175,2175,173183
test,2802,69,70656,735,735,71391
test,2803,70,71680,766,766,72446
test,2804,111,113664,1431,1431,115095
test,2805,126,129024,1714,1714,130738
test,2806,169,173056,2133,2133,175189
test,2807,89,91136,1009,1009,92145
test,2808,103,105472,1209,1209,106681
test,2809,104,106496,1420,1420,107916
test,2810,136,139264,1966,1966,141230
test,2811,63,64512,763,763,65275
test,2812,123,125952,1625,1625,127577
test,2813,109,111616,1389,1389,113005
test,2814,113,115712,1325,1325,117037
test,2815,72,73728,816,816,74544
test,2816,88,90112,1022,1022,91134
test,2817,151,154624,1981,1981,156605
test,2818,47,48128,489,489,48617
test,2819,216,221184,3010,3010,224194
test,2820,205,209920,2765,2765,212685
test,2821,157,160768,2093,2093,162861
test,2822,206,210944,2764,2764,213708
test,2823,74,75776,774,774,76550
test,2824,112,114688,1454,1454,116142
test,2825,93,95232,1131,1131,96363
test,2826,143,146432,1865,1865,148297
test,2827,178,182272,2654,2654,184926
test,2828,156,159744,2340,2340,162084
test,2829,127,130048,1805,1805,131853
test,2830,167,171008,2325,2325,173333
test,2831,120,122880,1798,1798,124678
test,2832,85,87040,1141,1141,88181
test,2833,87,89088,1143,1143,90231
test,2834,143,146432,1877,1877,148309
test,2835,147,150528,1881,1881,152409
test,2836,117,119808,1545,1545,121353
test,2837,200,204800,2784,2784,207584
test,2838,63,64512,673,673,65185
test,2839,111,113664,1499,1499,115163
test,2840,162,165888,2332,2332,168220
test,2841,183,187392,2709,2709,190101
test,2842,111,113664,1571,1571,115235
test,2843,104,106496,1262,1262,107758
test,2844,236,241664,3416,3416,245080
test,2845,153,156672,2165,2165,158837
test,2846,155,158720,2243,2243,160963
test,2847,228,233472,3228,3228,236700
test,2848,129,132096,1795,1795,133891
test,2849,50,51200,546,546,51746
test,2850,125,128000,1755,1755,129755
test,2851,141,144384,1781,1781,146165
test,2852,183,187392,2443,2443,189835
test,2853,92,94208,1126,1126,95334
test,2854,165,168960,2207,2207,171167
test,2855,146,149504,2128,2128,151632
test,2856,89,91136,1041,1041,92177
test,2857,133,136192,1845,1845,138037
test,2858,162,165888,2140,2140,168028
test,2859,113,115712,1327,1327,117039
test,2860,158,161792,2396,2396,164188
test,2861,165,168960,2281,2281,171241
test,2862,217,222208,2827,2827,225035
test,2863,183,187392,2561,2561,189953
test,2864,154,157696,1994,1994,159690
test,2865,53,54272,589,589,54861
test,2866,201,205824,2721,2721,208545
test,2867,138,141312,1832,1832,143144
test,2868,63,64512,741,741,65253
test,2869,134,137216,1864,1864,139080
test,2870,157,160768,2161,2161,162929
test,2871,81,82944,971,971,83915
test,2872,136,139264,1976,1976,141240
test,2873,158,161792,2148,2148,163940
test,2874,67,68608,787,787,69395
test,2875,130,133120,1742,1742,134862
test,2876,156,159744,2084,2084,161828
test,2877,139,142336,1685,1685,144021
test,2878,200,204800,2710,2710,207510
test,2879,128,131072,1838,1838,132910
test,2880,131,134144,1657,1657,135801
test,2881,153,156672,1899,1899,158571
test,2882,220,225280,3094,3094,228374
test,2883,107,109568,1427,1427,110995
test,2884,190,194560,2784,2784,197344
test,2885,161,164864,2177,2177,167041
test,2886,129,132096,1783,1783,133879
test,2887,153,156672,2199,2199,158871
test,2888,167,171008,2381,2381,173389
test,2889,250,256000,3556,3556,259556
test,2890,134,137216,1640,1640,138856
test,2891,61,62464,725,725,63189
test,2892,109,111616,1269,1269,112885
test,2893,165,168960,2109,2109,171069
test,2894,112,114688,1284,1284,115972
test,2895,167,171008,2257,2257,173265
test,2896,158,161792,2030,2030,163822
test,2897,111,113664,1403,1403,115067
test,2898,120,122880,1540,1540,124420
test,2899,187,191488,2455,2455,193943
test,2900,186,190464,2340,2340,192804
test,2901,66,67584,750,750,68334
test,2902,160,163840,2120,2120,165960
test,2903,126,129024,1816,1816,130840
test,2904,161,164864,2309,2309,167173
test,2905,161,164864,2301,2301,167165
test,2906,177,181248,2327,2327,183575
test,2907,144,147456,1998,1998,149454
test,2908,50,51200,538,538,51738
test,2909,104,106496,1216,1216,107712
test,2910,173,177152,2237,2237,179389
test,2911,127,130048,1709,1709,131757
test,2912,52,53248,594,594,53842
test,2913,232,237568,3370,3370,240938
test,2914,206,210944,2866,2866,213810
test,2915,180,184320,2506,2506,186826
test,2916,184,188416,2514,2514,190930
test,2917,185,189440,2535,2535,191975
test,2918,88,90112,962,962,91074
test,2919,196,200704,2630,2630,203334
test,2920,73,74752,965,965,75717
test,2921,146,149504,1890,1890,151394
test,2922,121,123904,1593,1593,125497
test,2923,209,214016,3067,3067,217083
test,2924,166,169984,2202,2202,172186
test,2925,84,86016,962,962,86978
test,2926,186,190464,2786,2786,193250
test,2927,151,154624,2101,2101,156725
test,2928,137,140288,1803,1803,142091
test,2929,142,145408,1890,1890,147298
test,2930,147,150528,1923,1923,152451
test,2931,173,177152,2497,2497,179649
test,2932,146,149504,2116,2116,151620
test,2933,135,138240,1801,1801,140041
test,2934,135,138240,1869,1869,140109
test,2935,190,194560,2604,2604,197164
test,2936,179,183296,2661,2661,185957
test,2937,171,175104,2171,2171,177275
test,2938,168,172032,2120,2120,174152
test,2939,120,122880,1532,1532,124412
test,2940,92,94208,1100,1100,95308
test,2941,115,117760,1459,1459,119219
test,2942,160,163840,2164,2164,166004
test,2943,93,95232,1059,1059,96291
test,2944,155,158720,2259,2259,160979
test,2945,183,187392,2635,2635,190027
test,2946,133,136192,1547,1547,137739
test,2947,69,70656,761,761,71417
test,2948,224,229376,3254,3254,232630
test,2949,59,60416,665,665,61081
test,2950,120,122880,1528,1528,124408
test,2951,167,171008,2943,2943,173951
test,2952,230,235520,3314,3314,238834
test,2953,187,191488,2561,2561,194049
test,2954,84,86016,920,920,86936
test,2955,175,179200,2421,2421,181621
test,2956,158,161792,2080,2080,163872
test,2957,130,133120,1684,1684,134804
test,2958,152,155648,2030,2030,157678
test,2959,96,98304,1176,1176,99480
test,2960,159,162816,2233,2233,165049
test,2961,114,116736,1530,1530,118266
test,2962,167,171008,2287,2287,173295
test,2963,108,110592,1412,1412,112004
test,2964,97,99328,1211,1211,100539
test,2965,185,189440,2729,2729,192169
test,2966,110,112640,1442,1442,114082
test,2967,196,200704,3072,3072,203776
test,2968,175,179200,2551,2551,181751
test,2969,159,162816,2159,2159,164975
test,2970,90,92160,1056,1056,93216
test,2971,174,178176,2406,2406,180582
test,2972,136,139264,1908,1908,141172
test,2973,190,194560,2576,2576,197136
test,2974,82,83968,978,978,84946
test,2975,64,65536,680,680,66216
test,2976,147,150528,2199,2199,152727
test,2977,111,113664,1367,1367,115031
test,2978,74,75776,898,898,76674
test,2979,58,59392,654,654,60046
test,2980,157,160768,2303,2303,163071
test,2981,183,187392,2505,2505,189897
test,2982,81,82944,945,945,83889
test,2983,168,172032,2236,2236,174268
test,2984,85,87040,1119,1119,88159
test,2985,112,114688,1560,1560,116248
test,2986,119,121856,1603,1603,123459
test,2987,190,194560,2812,2812,197372
test,2988,282,288768,4310,4310,293078
test,2989,135,138240,1665,1665,139905
test,2990,171,175104,2327,2327,177431
test,2991,62,63488,650,650,64138
test,2992,139,142336,1765,1765,144101
test,2993,104,106496,1290,1290,107786
test,2994,144,147456,1990,1990,149446
test,2995,273,279552,4195,4195,283747
test,2996,151,154624,1979,1979,156603
test,2997,184,188416,2588,2588,191004
test,2998,100,102400,1130,1130,103530
test,2999,151,154624,2205,2205,156829
test,3000,146,149504,1906,1906,151410
test,3001,131,134144,1825,1825,135969
test,3002,175,179200,2109,2109,181309
test,3003,177,181248,2273,2273,183521
test,3004,176,180224,2442,2442,182666
test,3005,94,96256,1068,1068,97324
test,3006,91,93184,1191,1191,94375
test,3007,56,57344,590,590,57934
test,3008,179,183296,2277,2277,185573
test,3009,75,76800,837,837,77637
test,3010,55,56320,635,635,56955
test,3011,132,135168,1814,1814,136982
test,3012,149,152576,1991,1991,154567
test,3013,147,150528,2125,2125,152653
test,3014,105,107520,1297,1297,108817
test,3015,155,158720,2129,2129,160849
test,3016,137,140288,1867,1867,142155
test,3017,146,149504,2034,2034,151538
test,3018,115,117760,1559,1559,119319
test,3019,152,155648,2164,2164,157812
test,3020,220,225280,3076,3076,228356
test,3021,162,165888,2132,2132,168020
test,3022,199,203776,3141,3141,206917
test,3023,150,153600,1942,1942,155542
test,3024,140,143360,1936,1936,145296
test,3025,119,121856,1635,1635,123491
test,3026,157,160768,2157,2157,162925
test,3027,130,133120,1716,1716,134836
test,3028,115,117760,1709,1709,119469
test,3029,191,195584,2901,2901,198485
test,3030,162,165888,2440,2440,168328
test,3031,103,105472,1317,1317,106789
test,3032,97,99328,1193,1193,100521
test,3033,102,104448,1326,1326,105774
test,3034,86,88064,994,994,89058
test,3035,201,205824,2849,2849,208673
test,3036,172,176128,2470,2470,178598
test,3037,184,188416,2246,2246,190662
test,3038,118,120832,1512,1512,122344
test,3039,126,129024,1492,1492,130516
test,3040,137,140288,1707,1707,141995
test,3041,119,121856,1547,1547,123403
test,3042,126,129024,1632,1632,130656
test,3043,112,114688,1514,1514,116202
test,3044,175,179200,2655,2655,181855
test,3045,182,186368,2778,2778,189146
test,3046,167,171008,2275,2275,173283
test,3047,138,141312,1952,1952,143264
test,3048,188,192512,2604,2604,195116
test,3049,213,218112,2901,2901,221013
test,3050,137,140288,1595,1595,141883
test,3051,163,166912,2201,2201,169113
test,3052,129,132096,1725,1725,133821
test,3053,50,51200,528,528,51728
test,3054,122,124928,1534,1534,126462
test,3055,240,245760,3530,3530,249290
test,3056,118,120832,1374,1374,122206
test,3057,188,192512,2774,2774,195286
test,3058,120,122880,1428,1428,124308
test,3059,50,51200,514,514,51714
test,3060,221,226304,3447,3447,229751
test,3061,124,126976,1578,1578,128554
test,3062,91,93184,1283,1283,94467
test,3063,166,169984,2278,2278,172262
test,3064,120,122880,1428,1428,124308
test,3065,113,115712,1699,1699,117411
test,3066,229,234496,3373,3373,237869
test,3067,102,104448,1352,1352,105800
test,3068,189,193536,2551,2551,196087
test,3069,53,54272,559,559,54831
test,3070,197,201728,2755,2755,204483
test,3071,91,93184,1103,1103,94287
test,3072,140,143360,1860,1860,145220
test,3073,129,132096,1997,1997,134093
test,3074,181,185344,2589,2589,187933
test,3075,180,184320,2544,2544,186864
test,3076,126,129024,1586,1586,130610
test,3077,101,103424,1189,1189,104613
test,3078,203,207872,2793,2793,210665
test,3079,168,172032,2312,2312,174344
test,3080,198,202752,2902,2902,205654
test,3081,154,157696,2422,2422,160118
test,3082,125,128000,1753,1753,129753
test,3083,203,207872,3251,3251,211123
test,3084,149,152576,1963,1963,154539
test,3085,187,191488,2527,2527,194015
test,3086,138,141312,1876,1876,143188
test,3087,191,195584,2577,2577,198161
test,3088,268,274432,3554,3554,277986
test,3089,152,155648,1980,1980,157628
test,3090,136,139264,1818,1818,141082
test,3091,218,223232,2934,2934,226166
test,3092,151,154624,1821,1821,156445
test,3093,131,134144,1751,1751,135895
test,3094,167,171008,2455,2455,173463
test,3095,156,159744,2178,2178,161922
test,3096,128,131072,1728,1728,132800
test,3097,185,189440,2501,2501,191941
test,3098,93,95232,1183,1183,96415
test,3099,191,195584,2837,2837,198421
test,3100,175,179200,2261,2261,181461
test,3101,152,155648,2048,2048,157696
test,3102,188,192512,2592,2592,195104
test,3103,128,131072,1674,1674,132746
test,3104,112,114688,1364,1364,116052
test,3105,154,157696,2068,2068,159764
test,3106,141,144384,2161,2161,146545
test,3107,175,179200,2179,2179,181379
test,3108,113,115712,1447,1447,117159
test,3109,77,78848,899,899,79747
test,3110,158,161792,2030,2030,163822
test,3111,106,108544,1438,1438,109982
test,3112,146,149504,2220,2220,151724
test,3113,85,87040,969,969,88009
test,3114,121,123904,1439,1439,125343
test,3115,116,118784,1500,1500,120284
test,3116,171,175104,2155,2155,177259
test,3117,149,152576,1791,1791,154367
test,3118,125,128000,1613,1613,129613
test,3119,48,49152,456,456,49608
test,3120,35,35840,345,345,36185
test,3121,92,94208,1010,1010,95218
test,3122,154,157696,2074,2074,159770
test,3123,104,106496,1362,1362,107858
test,3124,179,183296,2327,2327,185623
test,3125,48,49152,566,566,49718
test,3126,130,133120,1718,1718,134838
test,3127,183,187392,2347,2347,189739
test,3128,85,87040,1073,1073,88113
test,3129,154,157696,2188,2188,159884
test,3130,144,147456,1974,1974,149430
test,3131,169,173056,2247,2247,175303
test,3132,83,84992,1083,1083,86075
test,3133,229,234496,2853,2853,237349
test,3134,154,157696,2060,2060,159756
test,3135,92,94208,1300,1300,95508
test,3136,144,147456,1992,1992,149448
test,3137,176,180224,2394,2394,182618
test,3138,180,184320,2650,2650,186970
test,3139,149,152576,1825,1825,154401
test,3140,145,148480,2031,2031,150511
test,3141,53,54272,601,601,54873
test,3142,161,164864,2243,2243,167107
test,3143,81,82944,961,961,83905
test,3144,185,189440,2443,2443,191883
test,3145,169,173056,2341,2341,175397
test,3146,110,112640,1234,1234,113874
test,3147,165,168960,2387,2387,171347
test,3148,53,54272,601,601,54873
test,3149,199,203776,3077,3077,206853
test,3150,201,205824,3239,3239,209063
test,3151,147,150528,2079,2079,152607
test,3152,123,125952,1521,1521,127473
test,3153,168,172032,2306,2306,174338
test,3154,191,195584,2437,2437,198021
test,3155,86,88064,1158,1158,89222
test,3156,175,179200,2417,2417,181617
test,3157,175,179200,2551,2551,181751
test,3158,107,109568,1315,1315,110883
test,3159,59,60416,621,621,61037
test,3160,235,240640,3681,3681,244321
test,3161,149,152576,2047,2047,154623
test,3162,89,91136,999,999,92135
test,3163,148,151552,2198,2198,153750
test,3164,235,240640,3447,3447,244087
test,3165,164,167936,2204,2204,170140
test,3166,165,168960,2395,2395,171355
test,3167,145,148480,2063,2063,150543
test,3168,139,142336,1939,1939,144275
test,3169,83,84992,913,913,85905
test,3170,88,90112,1150,1150,91262
test,3171,152,155648,1950,1950,157598
test,3172,108,110592,1208,1208,111800
test,3173,77,78848,915,915,79763
test,3174,66,67584,750,750,68334
test,3175,207,211968,2695,2695,214663
test,3176,144,147456,2172,2172,149628
test,3177,182,186368,2596,2596,188964
test,3178,143,146432,1955,1955,148387
test,3179,211,216064,2917,2917,218981
test,3180,133,136192,1551,1551,137743
test,3181,148,151552,2098,2098,153650
test,3182,157,160768,2395,2395,163163
test,3183,151,154624,2035,2035,156659
test,3184,104,106496,1382,1382,107878
test,3185,51,52224,589,589,52813
test,3186,173,177152,2521,2521,179673
test,3187,135,138240,1953,1953,140193
test,3188,158,161792,2344,2344,164136
test,3189,91,93184,1033,1033,94217
test,3190,75,76800,843,843,77643
test,3191,190,194560,2862,2862,197422
test,3192,87,89088,1015,1015,90103
test,3193,220,225280,3268,3268,228548
test,3194,98,100352,1384,1384,101736
test,3195,52,53248,510,510,53758
test,3196,133,136192,1841,1841,138033
test,3197,86,88064,1124,1124,89188
test,3198,147,150528,2183,2183,152711
test,3199,178,182272,2494,2494,184766
test,3200,174,178176,2456,2456,180632
test,3201,95,97280,1149,1149,98429
test,3202,144,147456,1958,1958,149414
test,3203,160,163840,2226,2226,166066
test,3204,107,109568,1469,1469,111037
test,3205,84,86016,1056,1056,87072
test,3206,86,88064,1100,1100,89164
test,3207,133,136192,1741,1741,137933
test,3208,134,137216,1840,1840,139056
test,3209,171,175104,2233,2233,177337
test,3210,121,123904,1775,1775,125679
test,3211,105,107520,1317,1317,108837
test,3212,158,161792,2446,2446,164238
test,3213,140,143360,1798,1798,145158
test,3214,156,159744,2138,2138,161882
test,3215,72,73728,744,744,74472
test,3216,94,96256,1296,1296,97552
test,3217,195,199680,2797,2797,202477
test,3218,176,180224,2346,2346,182570
test,3219,146,149504,2228,2228,151732
test,3220,182,186368,2522,2522,188890
test,3221,141,144384,1941,1941,146325
test,3222,191,195584,2673,2673,198257
test,3223,127,130048,1659,1659,131707
test,3224,172,176128,2494,2494,178622
test,3225,77,78848,949,949,79797
test,3226,124,126976,1554,1554,128530
test,3227,225,230400,2833,2833,233233
test,3228,67,68608,767,767,69375
test,3229,219,224256,3211,3211,227467
test,3230,113,115712,1517,1517,117229
test,3231,156,159744,1996,1996,161740
test,3232,149,152576,1999,1999,154575
test,3233,153,156672,2143,2143,158815
test,3234,174,178176,2208,2208,180384
test,3235,134,137216,1708,1708,138924
test,3236,67,68608,795,795,69403
test,3237,153,156672,2049,2049,158721
test,3238,86,88064,1010,1010,89074
test,3239,247,252928,3299,3299,256227
test,3240,44,45056,462,462,45518
test,3241,169,173056,2267,2267,175323
test,3242,63,64512,711,711,65223
test,3243,123,125952,1659,1659,127611
test,3244,123,125952,1623,1623,127575
test,3245,92,94208,1198,1198,95406
test,3246,166,169984,2452,2452,172436
test,3247,140,143360,1802,1802,145162
test,3248,209,214016,3033,3033,217049
test,3249,117,119808,1405,1405,121213
test,3250,142,145408,1946,1946,147354
test,3251,172,176128,2250,2250,178378
test,3252,98,100352,1270,1270,101622
test,3253,128,131072,1626,1626,132698
test,3254,160,163840,1948,1948,165788
test,3255,158,161792,2100,2100,163892
test,3256,80,81920,868,868,82788
test,3257,159,162816,2035,2035,164851
test,3258,54,55296,608,608,55904
test,3259,130,133120,1574,1574,134694
test,3260,159,162816,2147,2147,164963
test,3261,150,153600,2304,2304,155904
test,3262,65,66560,839,839,67399
test,3263,196,200704,2812,2812,203516
test,3264,118,120832,1642,1642,122474
test,3265,236,241664,3676,3676,245340
test,3266,138,141312,1872,1872,143184
test,3267,74,75776,750,750,76526
test,3268,138,141312,1776,1776,143088
test,3269,129,132096,1613,1613,133709
