from_ids,from,to_id,to,weight
6014,work,1033,ings,0.9029593
6014,work,2297,Ġmodern,0.2944284
6014,work,6014,work,0.1548796
6014,work,23392,Ġredesign,0.32595742
6014,work,42986,Ġcaric,0.17884532
6162,Ġcheap,11,Ġin,0.13799135
6162,Ġcheap,21,Ġwas,0.9999888
6162,Ġcheap,36,Ġ(,0.15043823
6162,Ġcheap,352,ly,0.24986096
6162,Ġcheap,615,Ġenough,0.77569455
6162,Ġcheap,3034,Ġcomputer,0.15685797
6162,Ġcheap,6162,Ġcheap,0.31452543
6162,Ġcheap,16276,?),0.26174676
6162,Ġcheap,34889,ĠCGI,0.7403257
6162,Ġcheap,41404,sure,0.15111426
6193,Ġ1999,11,Ġin,0.99999917
6193,Ġ1999,21,Ġwas,0.1800059
6193,Ġ1999,36,Ġ(,0.19307476
6193,Ġ1999,352,ly,0.17094733
6193,Ġ1999,6193,Ġ1999,0.22851712
6193,Ġ1999,34889,ĠCGI,0.71031785
6193,Ġ1999,34972,2004,0.15787327
6193,Ġ1999,39476,1998,0.30400434
6193,Ġ1999,41404,sure,0.12852623
6193,Ġ1999,41525,1994,0.1363221
6197,Ġplot,5,Ġthe,0.99989974
6197,Ġplot,25,Ġas,0.44293538
6197,Ġplot,159,Ġdown,0.19283321
6197,Ġplot,393,Ġnever,0.5464371
6197,Ġplot,1353,Ġcentral,0.1344238
6197,Ġplot,4286,Ġconcept,0.18603227
6197,Ġplot,6197,Ġplot,0.19724475
6197,Ġplot,32785,Ġsettles,0.24158998
6287,Ġspin,5,Ġthe,0.27500308
6287,Ġspin,11,Ġin,0.28200144
6287,Ġspin,12,-,0.6842927
6287,Ġspin,20,ĠThe,0.22246489
6287,Ġspin,36,Ġ(,0.16322975
6287,Ġspin,74,Ġwould,0.26696515
6287,Ġspin,322,).,0.20383081
6287,Ġspin,1529,off,0.8516496
6287,Ġspin,1954,Ġvs,0.17213657
6287,Ġspin,6287,Ġspin,0.5224166
6287,Ġspin,6587,Ġterrible,0.9999474
6287,Ġspin,18960,ĠToys,0.12712272
6287,Ġspin,22154,Ġflick,0.33971497
6287,Ġspin,34972,2004,0.17091294
6395,ĠIII,35,:,0.78504336
6395,ĠIII,130,Ġthree,0.18528154
6395,ĠIII,195,Ġ5,0.1309293
6395,ĠIII,227,Ġbetween,0.3880996
6395,ĠIII,255,ĠT,0.13863449
6395,ĠIII,656,Ġearlier,0.16720325
6395,ĠIII,2116,Ġcross,0.13036601
6395,ĠIII,6395,ĠIII,0.27280363
6395,ĠIII,6935,ĠMaster,0.9999957
6395,ĠIII,42478,1991,0.12874512
6395,ĠIII,45136,ĠPuppet,0.5446904
6583,ĠFull,6,",",0.13580531
6583,ĠFull,14,Ġthat,0.99951494
6583,ĠFull,21,Ġwas,0.28135073
6583,ĠFull,75,'t,0.17701523
6583,ĠFull,146,Ġmake,0.415381
6583,ĠFull,615,Ġenough,0.9999671
6583,ĠFull,938,Ġwasn,0.23820786
6583,ĠFull,1099,Ġbad,0.20330729
6583,ĠFull,1106,If,0.38251284
6583,ĠFull,1276,Ġdecided,0.27911142
6583,ĠFull,1712,Ġalthough,0.21544662
6583,ĠFull,2818,Ġhoping,0.17860794
6583,ĠFull,4089,Ġsuspects,0.1352611
6583,ĠFull,5648,ĠMoon,0.80039924
6583,ĠFull,6583,ĠFull,0.9980306
6583,ĠFull,6644,Ġmakers,0.2447541
6583,ĠFull,12123,Ġsequel,0.12638688
6583,ĠFull,49007,><,0.12637804
6583,ĠFull,49069,.<,0.14158134
6587,Ġterrible,5,Ġthe,0.99994755
6587,Ġterrible,11,Ġin,0.5802705
6587,Ġterrible,74,Ġwould,0.1688944
6587,Ġterrible,205,Ġgood,0.20359133
6587,Ġterrible,498,Ġtimes,0.13323139
6587,Ġterrible,671,Ġreturn,0.19692266
6587,Ġterrible,1529,off,0.14245036
6587,Ġterrible,6287,Ġspin,0.7456943
6587,Ġterrible,6587,Ġterrible,0.6767495
6587,Ġterrible,7844,Ġkiller,0.13432167
6587,Ġterrible,22154,Ġflick,0.4298351
6634,ls,5,Ġthe,0.25881937
6634,ls,19,Ġwith,0.44086093
6634,ls,36,Ġ(,0.46280193
6634,ls,38,ĠI,0.999995
6634,ls,39,Ġhis,0.17445025
6634,ls,102,a,0.8594353
6634,ls,123,Ġhim,0.14367798
6634,ls,359,Ġ&,0.5317803
6634,ls,657,Ġlove,0.29219407
6634,ls,664,Ġyoung,0.12664218
6634,ls,1291,Ġrelationship,0.22402243
6634,ls,2721,Ġbeautiful,0.28878957
6634,ls,6634,ls,0.98691595
6634,ls,32154,itta,0.14561209
6644,Ġmakers,5,Ġthe,0.999686
6644,Ġmakers,74,Ġwould,0.19057631
6644,Ġmakers,185,Ġtake,0.6746813
6644,Ġmakers,6644,Ġmakers,0.38435727
6710,ĠAf,9,Ġof,0.13259922
6710,ĠAf,10,Ġa,0.30921254
6710,ĠAf,18,'s,0.12630412
6710,ĠAf,21,Ġwas,0.123981155
6710,ĠAf,30,Ġby,0.9999193
6710,ĠAf,36,Ġ(,0.3600731
6710,ĠAf,37,Ġhe,0.14705314
6710,ĠAf,91,ĠHe,0.2302798
6710,ĠAf,141,Ġhow,0.9998865
6710,ĠAf,322,).,0.27285388
6710,ĠAf,793,Ġold,0.20191254
6710,ĠAf,1003,Ġhimself,0.14355583
6710,ĠAf,1072,Ġwants,0.43476102
6710,ĠAf,1145,Ġmet,0.33206987
6710,ĠAf,1440,Ġnamed,0.999956
6710,ĠAf,1595,Ġpassed,0.27742568
6710,ĠAf,1620,As,0.164835
6710,ĠAf,1951,ek,0.12798889
6710,ĠAf,2661,Ġwhom,0.17794329
6710,ĠAf,3026,Ġtells,0.14700286
6710,ĠAf,6710,ĠAf,0.909523
6710,ĠAf,10101,zel,0.6975408
6710,ĠAf,10377,ĠEgyptian,0.19330224
6710,ĠAf,29790,ĠSut,0.28795633
6710,ĠAf,48158,Ġsorcerer,0.18281956
6858,ĠFinal,19,Ġwith,0.18040307
6858,ĠFinal,20,ĠThe,0.99999213
6858,ĠFinal,35,:,0.49092096
6858,ĠFinal,36,Ġ(,0.16491167
6858,ĠFinal,195,Ġ5,0.43073308
6858,ĠFinal,204,Ġ4,0.15530093
6858,ĠFinal,238,"),",0.16783263
6858,ĠFinal,359,Ġ&,0.3564573
6858,ĠFinal,507,Ġfinal,0.60269463
6858,ĠFinal,6858,ĠFinal,0.90797514
6858,ĠFinal,8749,ĠChapter,0.78480476
6858,ĠFinal,40738,ĠRevenge,0.15265402
6858,ĠFinal,41525,1994,0.2989114
6858,ĠFinal,45136,ĠPuppet,0.14060163
6935,ĠMaster,5,Ġthe,0.84556216
6935,ĠMaster,9,Ġof,0.34904197
6935,ĠMaster,10,Ġa,0.30039313
6935,ĠMaster,11,Ġin,0.8840227
6935,ĠMaster,15,Ġon,0.12808414
6935,ĠMaster,16,Ġis,0.14969191
6935,ĠMaster,18,'s,0.13050465
6935,ĠMaster,25,Ġas,0.15921468
6935,ĠMaster,35,:,0.33065262
6935,ĠMaster,36,Ġ(,0.80114615
6935,ĠMaster,42,Ġthis,0.26352108
6935,ĠMaster,43,),0.12362296
6935,ĠMaster,45,Ġnot,0.13656756
6935,ĠMaster,70,Ġall,0.37211296
6935,ĠMaster,76,Ġyear,0.24966772
6935,ĠMaster,101,Ġlike,0.18292569
6935,ĠMaster,122,Ġnow,0.53980136
6935,ĠMaster,129,Ġonly,0.28836748
6935,ĠMaster,147,Ġwhere,0.15305671
6935,ĠMaster,156,Ġmade,0.14778447
6935,ĠMaster,195,Ġ5,0.92253256
6935,ĠMaster,204,Ġ4,0.92111486
6935,ĠMaster,227,Ġbetween,0.28373286
6935,ĠMaster,238,"),",0.31076562
6935,ĠMaster,359,Ġ&,0.501285
6935,ĠMaster,442,Ġmaking,0.34517002
6935,ĠMaster,450,Ġseen,0.38897246
6935,ĠMaster,473,Ġdoes,0.7721209
6935,ĠMaster,651,Ġseries,0.16018194
6935,ĠMaster,657,Ġlove,0.14779037
6935,ĠMaster,741,Ġb,0.87952125
6935,ĠMaster,822,Ġfilm,0.8931758
6935,ĠMaster,841,Ġfans,0.9093666
6935,ĠMaster,980,Ġspace,0.16255707
6935,ĠMaster,1001,ro,0.59653556
6935,ĠMaster,1183,Ġwatch,0.12268917
6935,ĠMaster,1529,off,0.14226256
6935,ĠMaster,1589,Ġ/,0.2242932
6935,ĠMaster,1599,ĠDon,0.19201632
6935,ĠMaster,1620,As,0.137147
6935,ĠMaster,1648,ĠEven,0.2267392
6935,ĠMaster,1954,Ġvs,0.90910983
6935,ĠMaster,1980,Ġones,0.12267189
6935,ĠMaster,2012,Ġstarts,0.89153796
6935,ĠMaster,2201,ĠParis,0.3588936
6935,ĠMaster,2378,Ġfan,0.12600327
6935,ĠMaster,2653,Ġfeels,0.94672954
6935,ĠMaster,2749,Ġsetting,0.31540984
6935,ĠMaster,3468,Ġfranchise,0.28200012
6935,ĠMaster,3541,Ġfilms,0.94435656
6935,ĠMaster,3809,br,0.5099565
6935,ĠMaster,4710,Ġmaster,0.1956191
6935,ĠMaster,6395,ĠIII,0.9170492
6935,ĠMaster,6935,ĠMaster,0.5855359
6935,ĠMaster,7232,ender,0.48906162
6935,ĠMaster,10571,Ġfilmed,0.15694465
6935,ĠMaster,12974,master,0.18138868
6935,ĠMaster,18089,ĠLegacy,0.427991
6935,ĠMaster,18960,ĠToys,0.19542116
6935,ĠMaster,19222,Ġhandsome,0.16967435
6935,ĠMaster,22154,Ġflick,0.19784471
6935,ĠMaster,27814,Ret,0.5343146
6935,ĠMaster,29771,Ġpuppet,0.1797346
6935,ĠMaster,32986,Ġpupp,0.17416953
6935,ĠMaster,37342,Ġpadded,0.13293456
6935,ĠMaster,38684,ĠRetro,0.6391165
6935,ĠMaster,39476,1998,0.13684873
6935,ĠMaster,41525,1994,0.140773
6935,ĠMaster,41655,1993,0.17227353
6935,ĠMaster,43459,ĠCurse,0.47268483
6935,ĠMaster,45136,ĠPuppet,0.9999981
6935,ĠMaster,48709,Ġ/>,0.1556526
6935,ĠMaster,49341,ĠDemonic,0.31803417
7232,ender,10,Ġa,0.12184239
7232,ender,15,Ġon,0.25875068
7232,ender,25,Ġas,0.5962585
7232,ender,57,Ġbeen,0.14480852
7232,ender,450,Ġseen,0.20524424
7232,ender,688,Ġweeks,0.16014919
7232,ender,741,Ġb,0.9999999
7232,ender,828,Ġbit,0.30079943
7232,ender,1183,Ġwatch,0.12720877
7232,ender,7232,ender,0.30484098
7232,ender,18089,ĠLegacy,0.6321975
7235,Ġfocuses,5,Ġthe,0.38578874
7235,Ġfocuses,6,",",0.3886992
7235,Ġfocuses,9,Ġof,0.13674653
7235,Ġfocuses,15,Ġon,0.69469047
7235,Ġfocuses,24,Ġit,0.1584706
7235,Ġfocuses,39,Ġhis,0.24268845
7235,Ġfocuses,527,Ġstory,0.28052488
7235,Ġfocuses,822,Ġfilm,0.99997914
7235,Ġfocuses,1291,Ġrelationship,0.20737417
7235,Ġfocuses,7235,Ġfocuses,0.22068147
7235,Ġfocuses,28289,Ġconcent,0.27782676
7448,Ġdescribes,4,.,0.35112998
7448,Ġdescribes,5,Ġthe,0.3825648
7448,Ġdescribes,77,Ġwhen,0.22290254
7448,Ġdescribes,91,ĠHe,0.9999833
7448,Ġdescribes,363,Ġnight,0.1589363
7448,Ġdescribes,3026,Ġtells,0.1760715
7448,Ġdescribes,4643,ces,0.19453488
7448,Ġdescribes,7448,Ġdescribes,0.12898198
7448,Ġdescribes,34619,Ġfateful,0.13559207
7478,Ġbriefly,20,ĠThe,0.27581596
7478,Ġbriefly,23,Ġat,0.6476819
7478,Ġbriefly,32,Ġare,0.36481223
7478,Ġbriefly,53,Ġbut,0.25123015
7478,Ġbriefly,116,?,0.1732371
7478,Ġbriefly,359,Ġ&,0.29728067
7478,Ġbriefly,386,Ġstart,0.19351804
7478,Ġbriefly,450,Ġseen,0.99998856
7478,Ġbriefly,1647,Ġmajority,0.17811164
7478,Ġbriefly,2343,Ġshown,0.12442028
7478,Ġbriefly,3680,Ġotherwise,0.25720543
7478,Ġbriefly,7478,Ġbriefly,0.2772281
7478,Ġbriefly,10097,walk,0.1555742
7478,Ġbriefly,32986,Ġpupp,0.13276623
7553,ĠAndre,15,Ġon,0.99998486
7553,ĠAndre,36,Ġ(,0.23483585
7553,ĠAndre,37,Ġhe,0.16150093
7553,ĠAndre,39,Ġhis,0.17657113
7553,ĠAndre,147,Ġwhere,0.3013403
7553,ĠAndre,255,ĠT,0.7123462
7553,ĠAndre,261,on,0.15931371
7553,ĠAndre,359,Ġ&,0.30107775
7553,ĠAndre,1003,Ġhimself,0.34425333
7553,ĠAndre,1135,Ġdespite,0.9999751
7553,ĠAndre,1195,Ġrather,0.13915078
7553,ĠAndre,2012,Ġstarts,0.12786038
7553,ĠAndre,4260,Ġsuicide,0.16371152
7553,ĠAndre,4710,Ġmaster,0.9999567
7553,ĠAndre,5156,oul,0.22255985
7553,ĠAndre,7553,ĠAndre,0.9780213
7553,ĠAndre,11389,Ġcommitting,0.20803647
7553,ĠAndre,28289,Ġconcent,0.20557141
7553,ĠAndre,29771,Ġpuppet,0.18963003
7638,rig,36,Ġ(,0.55496174
7638,rig,102,a,0.16773845
7638,rig,211,ĠD,0.4316295
7638,rig,387,B,0.9998599
7638,rig,1180,au,0.15845181
7638,rig,7638,rig,0.42981428
7638,rig,20907,Jack,0.21769503
7638,rig,25302,Greg,0.12702775
7638,rig,32154,itta,0.6765274
7638,rig,38624,Guy,0.34191188
7844,Ġkiller,20,ĠThe,0.99827933
7844,Ġkiller,498,Ġtimes,0.13739403
7844,Ġkiller,671,Ġreturn,0.3616739
7844,Ġkiller,1256,Ġpretty,0.8037935
7844,Ġkiller,2580,ets,0.40474364
7844,Ġkiller,3549,Ġkill,0.16079855
7844,Ġkiller,6587,Ġterrible,0.19126788
7844,Ġkiller,7844,Ġkiller,0.7213382
7844,Ġkiller,32986,Ġpupp,0.76954263
7844,Ġkiller,49341,ĠDemonic,0.22584581
7876,ige,11,Ġin,0.3909894
7876,ige,147,Ġwhere,0.19164076
7876,ige,148,Ġduring,0.53790313
7876,ige,229,ĠK,0.22892748
7876,ige,605,w,0.99996006
7876,ige,1600,ĠGermany,0.25977868
7876,ige,2201,ĠParis,0.23101273
7876,ige,4104,ole,0.5313729
7876,ige,7876,ige,0.49193352
7876,ige,9548,ĠInn,0.13740705
7876,ige,12940,ĠRomania,0.19868794
7911,Ġdealt,14,Ġthat,0.29576606
7911,Ġdealt,19,Ġwith,0.92784834
7911,Ġdealt,61,Ġwhich,0.99986315
7911,Ġdealt,146,Ġmake,0.12587996
7911,Ġdealt,182,Ġvery,0.21339513
7911,Ġdealt,277,Ġanother,0.32481676
7911,Ġdealt,648,Ġyet,0.16334519
7911,Ġdealt,864,Ġquestion,0.5380378
7911,Ġdealt,7911,Ġdealt,0.17556888
7911,Ġdealt,12123,Ġsequel,0.31824788
7911,Ġdealt,49069,.<,0.13318652
8015,amer,16,Ġis,0.56207216
8015,amer,45,Ġnot,0.16305456
8015,amer,87,Ġthan,0.7240962
8015,amer,152,ĠThis,0.22651148
8015,amer,169,Ġway,0.20085348
8015,amer,326,Ġt,0.9999726
8015,amer,500,R,0.3017689
8015,amer,1159,Ġkids,0.20310664
8015,amer,1925,Ġblood,0.17634636
8015,amer,2682,Ġstuff,0.13274597
8015,amer,8015,amer,0.19123687
8015,amer,21854,Ġswearing,0.25446504
8015,amer,29222,Ġtame,0.35770646
8178,Ġancient,5,Ġthe,0.99552864
8178,Ġancient,20,ĠThe,0.12732285
8178,Ġancient,25,Ġas,0.22145726
8178,Ġancient,76,Ġyear,0.1573053
8178,Ġancient,1840,ĠGod,0.7067175
8178,Ġancient,2661,Ġwhom,0.1275203
8178,Ġancient,8178,Ġancient,0.1591506
8178,Ġancient,10377,ĠEgyptian,0.20230323
8178,Ġancient,26020,Ġcurse,0.18793468
8178,Ġancient,29790,ĠSut,0.22294687
8372,Ġodd,23,Ġat,0.23172013
8372,Ġodd,129,Ġonly,0.23646145
8372,Ġodd,728,Ġminutes,0.8534205
8372,Ġodd,1648,ĠEven,0.21943048
8372,Ġodd,1812,Ġ80,0.999974
8372,Ġodd,8372,Ġodd,0.14747469
8378,Ġwhenever,4,.,0.21613346
8378,Ġwhenever,5,Ġthe,0.2348353
8378,Ġwhenever,10,Ġa,0.25670266
8378,Ġwhenever,20,ĠThe,0.20098062
8378,Ġwhenever,38,ĠI,0.61271393
8378,Ġwhenever,47,Ġyou,0.4002538
8378,Ġwhenever,192,Ġsee,0.35895994
8378,Ġwhenever,460,Ġalways,0.12760253
8378,Ġwhenever,1266,Ġmean,0.9999201
8378,Ġwhenever,8378,Ġwhenever,0.23845917
8705,ĠBesides,4,.,0.99953234
8705,ĠBesides,5,Ġthe,0.4420016
8705,ĠBesides,145,Ġbeing,0.4215458
8705,ĠBesides,350,Ġtoo,0.15520956
8705,ĠBesides,8705,ĠBesides,0.19649896
8705,ĠBesides,32986,Ġpupp,0.13562414
8720,Ġobjects,7,Ġto,0.34241235
8720,Ġobjects,9,Ġof,0.12228077
8720,Ġobjects,124,Ġback,0.16723087
8720,Ġobjects,169,Ġway,0.72634715
8720,Ġobjects,301,Ġlife,0.20496012
8720,Ġobjects,1462,Ġdead,0.9999933
8720,Ġobjects,8720,Ġobjects,0.12300996
8749,ĠChapter,19,Ġwith,0.645906
8749,ĠChapter,20,ĠThe,0.3344053
8749,ĠChapter,35,:,0.3239775
8749,ĠChapter,36,Ġ(,0.5668804
8749,ĠChapter,43,),0.12618603
8749,ĠChapter,195,Ġ5,0.1879725
8749,ĠChapter,238,"),",0.17427467
8749,ĠChapter,359,Ġ&,0.2965255
8749,ĠChapter,507,Ġfinal,0.22120255
8749,ĠChapter,6858,ĠFinal,0.9999987
8749,ĠChapter,8749,ĠChapter,0.95543015
8749,ĠChapter,29790,ĠSut,0.15123025
8749,ĠChapter,40738,ĠRevenge,0.17735124
8749,ĠChapter,41525,1994,0.21416694
8862,Ġdoubles,23,Ġat,0.1274878
8862,Ġdoubles,25,Ġas,0.15507595
8862,Ġdoubles,8862,Ġdoubles,0.6948428
8862,Ġdoubles,49069,.<,0.2520784
8939,ester,36,Ġ(,0.5004086
8939,ester,43,),0.27208304
8939,ester,139,o,0.73448443
8939,ester,208,ĠS,0.9999931
8939,ester,248,ĠR,0.16505393
8939,ester,387,B,0.13112873
8939,ester,1403,Ġself,0.14039777
8939,ester,1599,ĠDon,0.184525
8939,ester,2075,Ġran,0.13854207
8939,ester,8939,ester,0.4915104
8939,ester,20907,Jack,0.19495435
8939,ester,25302,Greg,0.31911266
9261,Ġnowhere,14,Ġthat,0.43834573
9261,Ġnowhere,20,ĠThe,0.14879656
9261,Ġnowhere,25,Ġas,0.22915363
9261,Ġnowhere,32,Ġare,0.99993193
9261,Ġnowhere,53,Ġbut,0.24433161
9261,Ġnowhere,120,Ġget,0.2589029
9261,Ġnowhere,583,Ġnear,0.69484085
9261,Ġnowhere,3035,Ġcool,0.3829913
9261,Ġnowhere,3680,Ġotherwise,0.15985006
9261,Ġnowhere,9261,Ġnowhere,0.27609405
9261,Ġnowhere,22051,Ġrubbish,0.12169698
9261,Ġnowhere,42986,Ġcaric,0.12245003
9548,ĠInn,11,Ġin,0.28398988
9548,ĠInn,41,Ġan,0.99992573
9548,ĠInn,9548,ĠInn,0.291346
9548,ĠInn,29771,Ġpuppet,0.6528411
9548,ĠInn,32256,Ġreminis,0.15025437
10097,walk,5,Ġthe,0.329575
10097,walk,10,Ġa,0.17999035
10097,walk,108,',0.625275
10097,walk,128,Ġ',0.9999975
10097,walk,192,Ġsee,0.55896354
10097,walk,885,Ġw,0.46091673
10097,walk,2280,Ġcamera,0.18648647
10097,walk,5856,Ġlegs,0.28722775
10097,walk,8378,Ġwhenever,0.16364652
10097,walk,10097,walk,0.21312408
10097,walk,29771,Ġpuppet,0.5534487
10101,zel,10,Ġa,0.34213087
10101,zel,21,Ġwas,0.19844274
10101,zel,24,Ġit,0.1555315
10101,zel,30,Ġby,0.5396789
10101,zel,36,Ġ(,0.75781
10101,zel,91,ĠHe,0.20613857
10101,zel,141,Ġhow,0.22933559
10101,zel,322,).,0.36584407
10101,zel,793,Ġold,0.263922
10101,zel,851,Ġgave,0.15941018
10101,zel,1003,Ġhimself,0.21612678
10101,zel,1072,Ġwants,0.8239081
10101,zel,1145,Ġmet,0.31364492
10101,zel,1396,ner,0.1592778
10101,zel,1440,Ġnamed,0.42907044
10101,zel,1595,Ġpassed,0.7886661
10101,zel,1599,ĠDon,0.16153368
10101,zel,1620,As,0.2624304
10101,zel,1840,ĠGod,0.12965237
10101,zel,1951,ek,0.21125665
10101,zel,2280,Ġcamera,0.13673666
10101,zel,3026,Ġtells,0.13107361
10101,zel,6710,ĠAf,0.99997425
10101,zel,10101,zel,0.95158404
10101,zel,10377,ĠEgyptian,0.2190924
10101,zel,20907,Jack,0.20915315
10101,zel,29790,ĠSut,0.17299625
10101,zel,48158,Ġsorcerer,0.2591168
10132,Ġmemorable,5,Ġthe,0.12738618
10132,Ġmemorable,14,Ġthat,0.14314203
10132,Ġmemorable,98,Ġso,0.99999404
10132,Ġmemorable,109,Ġdo,0.14203848
10132,Ġmemorable,156,Ġmade,0.6295492
10132,Ġmemorable,359,Ġ&,0.5679362
10132,Ġmemorable,3541,Ġfilms,0.25595415
10132,Ġmemorable,10132,Ġmemorable,0.251946
10377,ĠEgyptian,10,Ġa,0.18862319
10377,ĠEgyptian,76,Ġyear,0.12769303
10377,ĠEgyptian,793,Ġold,0.99968576
10377,ĠEgyptian,1145,Ġmet,0.15252492
10377,ĠEgyptian,1840,ĠGod,0.13093479
10377,ĠEgyptian,10377,ĠEgyptian,0.2337651
10377,ĠEgyptian,23513,Ġ3000,0.15098067
10377,ĠEgyptian,48158,Ġsorcerer,0.57594097
10571,Ġfilmed,11,Ġin,0.15292074
10571,Ġfilmed,70,Ġall,0.13896564
10571,Ġfilmed,10571,Ġfilmed,0.48295987
11375,Ġpositioned,5,Ġthe,0.284163
11375,Ġpositioned,10,Ġa,0.20006193
11375,Ġpositioned,16,Ġis,0.3815601
11375,Ġpositioned,24,Ġit,0.20090203
11375,Ġpositioned,98,Ġso,0.18601167
11375,Ġpositioned,192,Ġsee,0.18495323
11375,Ġpositioned,460,Ġalways,0.99996257
11375,Ġpositioned,1065,Ġabove,0.6632254
11375,Ġpositioned,2280,Ġcamera,0.70415944
11375,Ġpositioned,10097,walk,0.13173659
11375,Ġpositioned,11375,Ġpositioned,0.299252
11389,Ġcommitting,11,Ġin,0.16205391
11389,Ġcommitting,23,Ġat,0.15377593
11389,Ġcommitting,43,),0.13275248
11389,Ġcommitting,255,ĠT,0.27509508
11389,Ġcommitting,261,on,0.99985313
11389,Ġcommitting,359,Ġ&,0.13505936
11389,Ġcommitting,386,Ġstart,0.13138826
11389,Ġcommitting,1135,Ġdespite,0.82543176
11389,Ġcommitting,4260,Ġsuicide,0.8174493
11389,Ġcommitting,4299,Ġalive,0.60177064
11389,Ġcommitting,7553,ĠAndre,0.17568228
11389,Ġcommitting,11389,Ġcommitting,0.20395239
11389,Ġcommitting,21420,Ġcontinuity,0.12704612
11389,Ġcommitting,28234,Ġ1939,0.14027084
11522,Ġawful,4,.,0.17320672
11522,Ġawful,61,Ġwhich,0.8154512
11522,Ġawful,456,Ġagain,0.18416014
11522,Ġawful,1808,Ġart,0.45156828
11522,Ġawful,2129,Ġpoor,0.13745688
11522,Ġawful,2579,Ġnice,0.20608066
11522,Ġawful,3007,Ġworse,0.19090079
11522,Ġawful,3220,Ġcentury,0.14001852
11522,Ġawful,11522,Ġawful,0.49262214
11522,Ġawful,43282,Ġcrappy,0.13758588
11678,Ġwooden,7,Ġto,0.25008944
11678,Ġwooden,20,ĠThe,0.18156005
11678,Ġwooden,209,Ġthese,0.23618338
11678,Ġwooden,308,Ġown,0.99998605
11678,Ġwooden,546,Ġlooking,0.99999857
11678,Ġwooden,1207,Ġliving,0.19765644
11678,Ġwooden,2297,Ġmodern,0.1523955
11678,Ġwooden,2580,ets,0.14360018
11678,Ġwooden,3034,Ġcomputer,0.16760813
11678,Ġwooden,11678,Ġwooden,0.9579513
11678,Ġwooden,15488,atures,0.15136151
11678,Ġwooden,32986,Ġpupp,0.47273964
11678,Ġwooden,34889,ĠCGI,0.3326956
11678,Ġwooden,42986,Ġcaric,0.6366186
11870,Ġeventual,5,Ġthe,0.99754494
11870,Ġeventual,9,Ġof,0.1502347
11870,Ġeventual,359,Ġ&,0.4357152
11870,Ġeventual,657,Ġlove,0.54934436
11870,Ġeventual,1145,Ġmet,0.15985489
11870,Ġeventual,1291,Ġrelationship,0.23996505
11870,Ġeventual,11870,Ġeventual,0.20836616
12123,Ġsequel,61,Ġwhich,0.5712156
12123,Ġsequel,146,Ġmake,0.19421764
12123,Ġsequel,277,Ġanother,0.9999498
12123,Ġsequel,648,Ġyet,0.39563343
12123,Ġsequel,2818,Ġhoping,0.20727329
12123,Ġsequel,12123,Ġsequel,0.36690348
12940,ĠRomania,9,Ġof,0.22584517
12940,ĠRomania,61,Ġwhich,0.22278681
12940,ĠRomania,631,Ġthing,0.1447796
12940,ĠRomania,888,Ġactually,0.6297596
12940,ĠRomania,1001,ro,0.21412344
12940,ĠRomania,1326,Ġlooks,0.73367256
12940,ĠRomania,2201,ĠParis,0.13743034
12940,ĠRomania,3809,br,0.12810336
12940,ĠRomania,12940,ĠRomania,0.4609252
12940,ĠRomania,32154,itta,0.18644208
12974,master,5,Ġthe,0.1675541
12974,master,9,Ġof,0.23050013
12974,master,36,Ġ(,0.70715004
12974,master,37,Ġhe,0.13952832
12974,master,386,Ġstart,0.21209474
12974,master,1461,Ġoriginal,0.6417195
12974,master,3541,Ġfilms,0.13338755
12974,master,4710,Ġmaster,0.17339723
12974,master,6935,ĠMaster,0.18018281
12974,master,12974,master,0.24985762
12974,master,41351,1989,0.30557027
12974,master,45136,ĠPuppet,0.99995613
13116,Ġstiff,5,Ġthe,0.9997869
13116,Ġstiff,9,Ġof,0.22391833
13116,Ġstiff,32,Ġare,0.1531818
13116,Ġstiff,2272,Ġgreen,0.22066155
13116,Ġstiff,3038,Ġeffects,0.21973701
13116,Ġstiff,13116,Ġstiff,0.3722909
13116,Ġstiff,21966,Ġrod,0.7500115
13116,Ġstiff,29771,Ġpuppet,0.24191815
13116,Ġstiff,34889,ĠCGI,0.32757366
13973,Ġlearnt,24,Ġit,0.55900264
13973,Ġlearnt,34,Ġhas,0.9999933
13973,Ġlearnt,54,Ġwho,0.33802387
13973,Ġlearnt,961,Ġeveryone,0.29835322
13973,Ġlearnt,1072,Ġwants,0.13645826
13973,Ġlearnt,1462,Ġdead,0.31282425
13973,Ġlearnt,2239,Ġlearning,0.48695645
13973,Ġlearnt,2435,Ġlearned,0.39685485
13973,Ġlearnt,3556,Ġsecret,0.21976529
13973,Ġlearnt,6935,ĠMaster,0.13755494
13973,Ġlearnt,13973,Ġlearnt,0.16009444
14499,ĠPG,10,Ġa,0.9994461
14499,ĠPG,12,-,0.7252249
14499,ĠPG,19,Ġwith,0.44394082
14499,ĠPG,500,R,0.31232783
14499,ĠPG,691,Ġrating,0.31506535
14499,ĠPG,1106,If,0.12233379
14499,ĠPG,1558,13,0.4374379
14499,ĠPG,5211,Ġrated,0.21511565
14499,ĠPG,14499,ĠPG,0.1767267
14499,ĠPG,21854,Ġswearing,0.17379612
14499,ĠPG,36067,Ġnudity,0.18619445
14690,Ġcostumes,6,",",0.2703323
14690,Ġcostumes,19,Ġwith,0.20775287
14690,Ġcostumes,32,Ġare,0.29799026
14690,Ġcostumes,61,Ġwhich,0.14558955
