[I 2024-11-11 10:48:49,432] A new study created in RDB with name: SST-2-GAT-google-bert-bert-base-uncased-Surrogate-No_Aggregation
[I 2024-11-11 10:53:18,720] Trial 0 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8956422018348624.
[I 2024-11-11 20:22:08,992] Trial 115 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6728022670995619, 'batch_size': 250, 'attention_heads': 16, 'hidden_dimension': 225, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3804974393846168, 'global_pooling': 'max', 'learning_rate': 0.0073676315011615805, 'weight_decay': 6.812116412220968e-06, 'beta_0': 0.8932880485927792, 'beta_1': 0.9819963512821969, 'epsilon': 2.341218062136501e-08, 'balanced_loss': False, 'epochs': 118, 'early_stopping_patience': 22, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 20:26:04,622] Trial 116 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.7316487633038664, 'batch_size': 176, 'attention_heads': 13, 'hidden_dimension': 56, 'number_of_hidden_layers': 1, 'dropout_rate': 0.41501483810776146, 'global_pooling': 'mean', 'learning_rate': 0.0020618380036079302, 'weight_decay': 4.457058356264783e-06, 'beta_0': 0.8901973845514782, 'beta_1': 0.9825586680673941, 'epsilon': 1.0727902296180123e-08, 'balanced_loss': False, 'epochs': 108, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 20:30:05,470] Trial 117 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6902612409636184, 'batch_size': 142, 'attention_heads': 14, 'hidden_dimension': 88, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3829324293174594, 'global_pooling': 'max', 'learning_rate': 0.0015298169490658925, 'weight_decay': 3.4884273319918752e-06, 'beta_0': 0.8972662493966795, 'beta_1': 0.9835496348310067, 'epsilon': 3.081603479724288e-08, 'balanced_loss': False, 'epochs': 122, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 6}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 20:34:47,872] Trial 118 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6619719207610899, 'batch_size': 242, 'attention_heads': 12, 'hidden_dimension': 238, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3679081634193422, 'global_pooling': 'mean', 'learning_rate': 0.0002556752826601938, 'weight_decay': 1.0830078534008076e-06, 'beta_0': 0.8844081130530599, 'beta_1': 0.9819723646590546, 'epsilon': 8.868982993362297e-08, 'balanced_loss': False, 'epochs': 134, 'early_stopping_patience': 22, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 20:39:49,839] Trial 119 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5642902288402031, 'batch_size': 56, 'attention_heads': 10, 'hidden_dimension': 217, 'number_of_hidden_layers': 2, 'dropout_rate': 0.49803709575350663, 'global_pooling': 'max', 'learning_rate': 0.0005687467688294699, 'weight_decay': 0.0007934043058056836, 'beta_0': 0.8574272982688939, 'beta_1': 0.9893470305310014, 'epsilon': 4.732060923104584e-06, 'balanced_loss': False, 'epochs': 166, 'early_stopping_patience': 15, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 20:44:41,790] Trial 120 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6364871463490629, 'batch_size': 253, 'attention_heads': 11, 'hidden_dimension': 234, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3996365569860383, 'global_pooling': 'mean', 'learning_rate': 0.0001260599958435835, 'weight_decay': 8.04010132161548e-06, 'beta_0': 0.8869794927193801, 'beta_1': 0.9838637791193403, 'epsilon': 6.229906677259552e-08, 'balanced_loss': False, 'epochs': 195, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 20:50:02,356] Trial 121 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6212875283590727, 'batch_size': 240, 'attention_heads': 10, 'hidden_dimension': 247, 'number_of_hidden_layers': 3, 'dropout_rate': 0.35780083783280203, 'global_pooling': 'max', 'learning_rate': 0.0016553924992259513, 'weight_decay': 0.0003771962159288912, 'beta_0': 0.8753437555474363, 'beta_1': 0.9808349126413289, 'epsilon': 3.087309899162253e-06, 'balanced_loss': True, 'epochs': 162, 'early_stopping_patience': 14, 'plateau_patience': 22, 'plateau_divider': 10}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 20:56:11,474] Trial 122 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5981766531970297, 'batch_size': 247, 'attention_heads': 12, 'hidden_dimension': 242, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5933847644836224, 'global_pooling': 'max', 'learning_rate': 0.0009713893157900171, 'weight_decay': 5.67656383776613e-06, 'beta_0': 0.8722703256901249, 'beta_1': 0.9864230746072955, 'epsilon': 2.002030940760851e-06, 'balanced_loss': False, 'epochs': 101, 'early_stopping_patience': 11, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 21:00:32,776] Trial 123 finished with value: 0.8922018348623854 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.6133926626971021, 'batch_size': 232, 'attention_heads': 13, 'hidden_dimension': 209, 'number_of_hidden_layers': 1, 'dropout_rate': 0.42089059157807357, 'global_pooling': 'max', 'learning_rate': 0.00033960826270368994, 'weight_decay': 2.6067186509406615e-06, 'beta_0': 0.8678513295901186, 'beta_1': 0.9813483432382059, 'epsilon': 1.706202815444477e-08, 'balanced_loss': False, 'epochs': 183, 'early_stopping_patience': 13, 'plateau_patience': 23, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 21:06:57,686] Trial 124 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5884564595048961, 'batch_size': 221, 'attention_heads': 11, 'hidden_dimension': 256, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5446964926772503, 'global_pooling': 'max', 'learning_rate': 5.250406413394106e-05, 'weight_decay': 2.4525146688491862e-05, 'beta_0': 0.8816363898927292, 'beta_1': 0.9831137407991477, 'epsilon': 4.66137394480409e-05, 'balanced_loss': False, 'epochs': 136, 'early_stopping_patience': 13, 'plateau_patience': 20, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 21:11:09,724] Trial 125 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5724260783486492, 'batch_size': 245, 'attention_heads': 12, 'hidden_dimension': 47, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4754523078684048, 'global_pooling': 'max', 'learning_rate': 0.005387548173401515, 'weight_decay': 1.6526961227332126e-05, 'beta_0': 0.8642443879399219, 'beta_1': 0.9913938072266701, 'epsilon': 3.52926197323552e-07, 'balanced_loss': False, 'epochs': 191, 'early_stopping_patience': 24, 'plateau_patience': 25, 'plateau_divider': 6}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 21:16:25,369] Trial 126 finished with value: 0.8887614678899083 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5507543850515866, 'batch_size': 164, 'attention_heads': 14, 'hidden_dimension': 200, 'number_of_hidden_layers': 3, 'dropout_rate': 0.37257739978425464, 'global_pooling': 'mean', 'learning_rate': 0.0011487642281191306, 'weight_decay': 4.908062852100531e-06, 'beta_0': 0.8785877201886723, 'beta_1': 0.9905603689391022, 'epsilon': 1.3869198722888733e-05, 'balanced_loss': False, 'epochs': 129, 'early_stopping_patience': 12, 'plateau_patience': 23, 'plateau_divider': 9}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 21:22:14,326] Trial 127 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5800161587668111, 'batch_size': 68, 'attention_heads': 16, 'hidden_dimension': 223, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5558672392963897, 'global_pooling': 'max', 'learning_rate': 0.0021609829750408225, 'weight_decay': 1.321777216940037e-05, 'beta_0': 0.8888806073599396, 'beta_1': 0.9845616286850274, 'epsilon': 1.5726999109446056e-07, 'balanced_loss': False, 'epochs': 145, 'early_stopping_patience': 14, 'plateau_patience': 11, 'plateau_divider': 6}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 21:27:46,530] Trial 128 finished with value: 0.8807339449541285 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.5057790985342671, 'batch_size': 236, 'attention_heads': 15, 'hidden_dimension': 230, 'number_of_hidden_layers': 1, 'dropout_rate': 0.33376119160690115, 'global_pooling': 'sum', 'learning_rate': 0.003442225169319922, 'weight_decay': 9.64591569529694e-06, 'beta_0': 0.8924927512202637, 'beta_1': 0.9857071294894154, 'epsilon': 7.867671368431524e-07, 'balanced_loss': True, 'epochs': 173, 'early_stopping_patience': 16, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 21:32:27,774] Trial 129 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6088066600132376, 'batch_size': 60, 'attention_heads': 13, 'hidden_dimension': 252, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4489972651082911, 'global_pooling': 'mean', 'learning_rate': 0.0004068572877315119, 'weight_decay': 0.0006140022311162515, 'beta_0': 0.8950599533014661, 'beta_1': 0.9878199913119087, 'epsilon': 9.850365986073632e-07, 'balanced_loss': False, 'epochs': 198, 'early_stopping_patience': 13, 'plateau_patience': 21, 'plateau_divider': 10}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 21:37:15,689] Trial 130 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6088425948068831, 'batch_size': 73, 'attention_heads': 13, 'hidden_dimension': 250, 'number_of_hidden_layers': 1, 'dropout_rate': 0.44749091371502625, 'global_pooling': 'mean', 'learning_rate': 0.00038599245452193055, 'weight_decay': 0.0005595364559963045, 'beta_0': 0.8992908142914599, 'beta_1': 0.9883021758814443, 'epsilon': 1.1863766829588452e-06, 'balanced_loss': False, 'epochs': 197, 'early_stopping_patience': 15, 'plateau_patience': 21, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 21:41:35,421] Trial 131 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6341233214845607, 'batch_size': 60, 'attention_heads': 12, 'hidden_dimension': 239, 'number_of_hidden_layers': 1, 'dropout_rate': 0.43242982100059074, 'global_pooling': 'mean', 'learning_rate': 0.00056703038029192, 'weight_decay': 0.000454631733358924, 'beta_0': 0.8948089912060998, 'beta_1': 0.9875316087769953, 'epsilon': 6.072802048728406e-07, 'balanced_loss': False, 'epochs': 188, 'early_stopping_patience': 13, 'plateau_patience': 20, 'plateau_divider': 10}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 21:45:50,569] Trial 132 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5997159656737043, 'batch_size': 48, 'attention_heads': 9, 'hidden_dimension': 245, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4388570703721949, 'global_pooling': 'mean', 'learning_rate': 0.0006728730437183081, 'weight_decay': 0.0006519923838139154, 'beta_0': 0.8903384062922531, 'beta_1': 0.9867073653146547, 'epsilon': 1.044877877939442e-06, 'balanced_loss': False, 'epochs': 198, 'early_stopping_patience': 12, 'plateau_patience': 21, 'plateau_divider': 10}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 21:50:26,525] Trial 133 finished with value: 0.8761467889908257 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5344632667344796, 'batch_size': 81, 'attention_heads': 13, 'hidden_dimension': 252, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4849509282339876, 'global_pooling': 'mean', 'learning_rate': 0.011533680604742445, 'weight_decay': 1.3159136148671904e-06, 'beta_0': 0.8831926003021707, 'beta_1': 0.9889359236457131, 'epsilon': 2.419941699446145e-07, 'balanced_loss': False, 'epochs': 200, 'early_stopping_patience': 13, 'plateau_patience': 19, 'plateau_divider': 10}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 21:55:27,770] Trial 134 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6226475894252596, 'batch_size': 42, 'attention_heads': 11, 'hidden_dimension': 236, 'number_of_hidden_layers': 2, 'dropout_rate': 0.41271488557959957, 'global_pooling': 'mean', 'learning_rate': 0.00018187412136301531, 'weight_decay': 0.0007743726820003883, 'beta_0': 0.8953541245342602, 'beta_1': 0.9879412313806876, 'epsilon': 1.8979099492037383e-05, 'balanced_loss': False, 'epochs': 111, 'early_stopping_patience': 14, 'plateau_patience': 21, 'plateau_divider': 10}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 21:59:40,078] Trial 135 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6524666275693336, 'batch_size': 74, 'attention_heads': 13, 'hidden_dimension': 40, 'number_of_hidden_layers': 1, 'dropout_rate': 0.462164516871117, 'global_pooling': 'max', 'learning_rate': 0.00021729028643961053, 'weight_decay': 0.0009805556797163712, 'beta_0': 0.8086200545096962, 'beta_1': 0.9898079623538815, 'epsilon': 1.606830773001766e-06, 'balanced_loss': False, 'epochs': 179, 'early_stopping_patience': 22, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 22:03:37,919] Trial 136 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.5886229756982779, 'batch_size': 63, 'attention_heads': 14, 'hidden_dimension': 109, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4518187271493432, 'global_pooling': 'mean', 'learning_rate': 0.0004436740441854642, 'weight_decay': 2.224692226324917e-06, 'beta_0': 0.8456181035261616, 'beta_1': 0.9872084779342651, 'epsilon': 4.965377903166553e-07, 'balanced_loss': False, 'epochs': 185, 'early_stopping_patience': 12, 'plateau_patience': 22, 'plateau_divider': 9}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 22:07:54,909] Trial 137 finished with value: 0.8922018348623854 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5627934188333977, 'batch_size': 211, 'attention_heads': 12, 'hidden_dimension': 247, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3061719903092659, 'global_pooling': 'max', 'learning_rate': 0.000866177072256468, 'weight_decay': 0.000478414078763767, 'beta_0': 0.885650136060498, 'beta_1': 0.9862448649866491, 'epsilon': 5.574386006282973e-06, 'balanced_loss': False, 'epochs': 140, 'early_stopping_patience': 13, 'plateau_patience': 25, 'plateau_divider': 10}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 22:19:51,347] Trial 138 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4354345779536479, 'batch_size': 188, 'attention_heads': 15, 'hidden_dimension': 240, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5678139149118941, 'global_pooling': 'mean', 'learning_rate': 2.198507163213894e-05, 'weight_decay': 4.6684525752885e-05, 'beta_0': 0.8498419196747066, 'beta_1': 0.9851456315596664, 'epsilon': 2.406787546269047e-06, 'balanced_loss': False, 'epochs': 85, 'early_stopping_patience': 23, 'plateau_patience': 23, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 22:24:31,057] Trial 139 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6090532888382025, 'batch_size': 129, 'attention_heads': 6, 'hidden_dimension': 253, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4226873375547753, 'global_pooling': 'max', 'learning_rate': 8.197713351620076e-05, 'weight_decay': 3.120984400385652e-06, 'beta_0': 0.8883250156956338, 'beta_1': 0.9869555014888362, 'epsilon': 2.7902013351576932e-05, 'balanced_loss': False, 'epochs': 191, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 22:30:28,903] Trial 140 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4544668099404721, 'batch_size': 51, 'attention_heads': 16, 'hidden_dimension': 214, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5804109325990439, 'global_pooling': 'mean', 'learning_rate': 0.0028352457096846636, 'weight_decay': 4.2646232276974515e-06, 'beta_0': 0.8807389711851318, 'beta_1': 0.9885024104400727, 'epsilon': 9.289908506116093e-06, 'balanced_loss': True, 'epochs': 168, 'early_stopping_patience': 24, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 22:35:18,282] Trial 141 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5552477049559918, 'batch_size': 230, 'attention_heads': 9, 'hidden_dimension': 250, 'number_of_hidden_layers': 1, 'dropout_rate': 0.43120124595589643, 'global_pooling': 'max', 'learning_rate': 0.004153241096067273, 'weight_decay': 0.0005219053312672978, 'beta_0': 0.8767314535188312, 'beta_1': 0.9853232418065427, 'epsilon': 1.009914649322161e-05, 'balanced_loss': False, 'epochs': 183, 'early_stopping_patience': 21, 'plateau_patience': 17, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 22:40:16,851] Trial 142 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5229831794115043, 'batch_size': 234, 'attention_heads': 10, 'hidden_dimension': 256, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4276470038158967, 'global_pooling': 'max', 'learning_rate': 0.004001367775607695, 'weight_decay': 0.0008355531574282192, 'beta_0': 0.8937389988232846, 'beta_1': 0.9857745637359181, 'epsilon': 1.65034182576712e-05, 'balanced_loss': False, 'epochs': 174, 'early_stopping_patience': 20, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 22:44:39,088] Trial 143 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8699414853617939, 'batch_size': 226, 'attention_heads': 10, 'hidden_dimension': 245, 'number_of_hidden_layers': 1, 'dropout_rate': 0.43915407206268176, 'global_pooling': 'max', 'learning_rate': 0.005669870946439217, 'weight_decay': 0.0006683332080828838, 'beta_0': 0.874505777560556, 'beta_1': 0.9848672250368068, 'epsilon': 1.2303158171673444e-05, 'balanced_loss': False, 'epochs': 178, 'early_stopping_patience': 21, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 94 with value: 0.908256880733945.
slurmstepd: error: *** JOB 13912041 ON gpu015 CANCELLED AT 2024-11-11T22:49:07 DUE TO TIME LIMIT ***
