Some weights of RobertaModel were not initialized from the model checkpoint at FacebookAI/roberta-base and are newly initialized: ['roberta.pooler.dense.bias', 'roberta.pooler.dense.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
[I 2024-12-02 09:53:01,353] A new study created in RDB with name: SST-2-GATv2-FacebookAI-roberta-base-Grouped-No_Aggregation
[I 2024-12-02 09:58:40,815] Trial 0 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.9036697247706422.
[I 2024-12-02 19:29:09,722] Trial 114 finished with value: 0.9197247706422018 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.655255572358069, 'batch_size': 217, 'attention_heads': 12, 'hidden_dimension': 165, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4663305775592592, 'global_pooling': 'max', 'learning_rate': 0.002108266345145587, 'weight_decay': 1.7718134428320813e-05, 'beta_0': 0.8088427747135053, 'beta_1': 0.9963666510967424, 'epsilon': 2.4046846689539176e-05, 'balanced_loss': True, 'epochs': 186, 'early_stopping_patience': 19, 'plateau_patience': 22, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 19:33:29,336] Trial 115 finished with value: 0.9220183486238532 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.6304131470469037, 'batch_size': 204, 'attention_heads': 13, 'hidden_dimension': 148, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5055651010513535, 'global_pooling': 'max', 'learning_rate': 0.0015813265032548869, 'weight_decay': 1.4195758270029603e-05, 'beta_0': 0.8127868698342264, 'beta_1': 0.9972824133554586, 'epsilon': 3.953619075069489e-08, 'balanced_loss': True, 'epochs': 62, 'early_stopping_patience': 10, 'plateau_patience': 19, 'plateau_divider': 7}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 19:37:45,166] Trial 116 finished with value: 0.9151376146788991 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.6006449683616786, 'batch_size': 228, 'attention_heads': 11, 'hidden_dimension': 140, 'number_of_hidden_layers': 1, 'dropout_rate': 0.48498622969827787, 'global_pooling': 'max', 'learning_rate': 0.0012135728605890091, 'weight_decay': 3.820275936580407e-05, 'beta_0': 0.8208925534824372, 'beta_1': 0.9919190473728627, 'epsilon': 3.093720148835095e-05, 'balanced_loss': True, 'epochs': 180, 'early_stopping_patience': 13, 'plateau_patience': 21, 'plateau_divider': 6}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 19:42:07,505] Trial 117 finished with value: 0.9151376146788991 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.6781329163962249, 'batch_size': 212, 'attention_heads': 14, 'hidden_dimension': 160, 'number_of_hidden_layers': 1, 'dropout_rate': 0.46243129952594564, 'global_pooling': 'max', 'learning_rate': 0.0007610413649915382, 'weight_decay': 9.813216528130381e-05, 'beta_0': 0.8148766052988461, 'beta_1': 0.9957841817651718, 'epsilon': 1.8966431048301004e-05, 'balanced_loss': True, 'epochs': 168, 'early_stopping_patience': 11, 'plateau_patience': 16, 'plateau_divider': 9}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 19:46:37,224] Trial 118 finished with value: 0.9197247706422018 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.7597609888944582, 'batch_size': 48, 'attention_heads': 12, 'hidden_dimension': 153, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5164047240744972, 'global_pooling': 'max', 'learning_rate': 0.003760412193566534, 'weight_decay': 6.336187191539356e-05, 'beta_0': 0.8104862980136076, 'beta_1': 0.9941314348244117, 'epsilon': 6.427267434993631e-05, 'balanced_loss': True, 'epochs': 194, 'early_stopping_patience': 21, 'plateau_patience': 20, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 19:51:04,205] Trial 119 finished with value: 0.9174311926605505 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.6624296851849334, 'batch_size': 184, 'attention_heads': 13, 'hidden_dimension': 176, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4940699227888653, 'global_pooling': 'max', 'learning_rate': 0.0005602417894152966, 'weight_decay': 3.106216991993614e-05, 'beta_0': 0.8184858843578324, 'beta_1': 0.9900683836873804, 'epsilon': 1.0632057362702938e-06, 'balanced_loss': True, 'epochs': 158, 'early_stopping_patience': 10, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 19:56:30,578] Trial 120 finished with value: 0.9208715596330275 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.7063768379816968, 'batch_size': 198, 'attention_heads': 14, 'hidden_dimension': 195, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4896954339829158, 'global_pooling': 'max', 'learning_rate': 0.0004268844048517467, 'weight_decay': 0.0001898315254265773, 'beta_0': 0.8078718062662619, 'beta_1': 0.9968796604928581, 'epsilon': 5.038673049064104e-05, 'balanced_loss': True, 'epochs': 52, 'early_stopping_patience': 12, 'plateau_patience': 16, 'plateau_divider': 5}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 20:01:28,789] Trial 121 finished with value: 0.9243119266055045 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.6098711914379024, 'batch_size': 153, 'attention_heads': 13, 'hidden_dimension': 143, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5537413408325749, 'global_pooling': 'max', 'learning_rate': 0.0003089247609980513, 'weight_decay': 2.4893331547622964e-05, 'beta_0': 0.822079611907359, 'beta_1': 0.9964371229549048, 'epsilon': 3.1741911583285595e-05, 'balanced_loss': True, 'epochs': 177, 'early_stopping_patience': 11, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 20:06:42,344] Trial 122 finished with value: 0.9174311926605505 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.6146711667058757, 'batch_size': 157, 'attention_heads': 13, 'hidden_dimension': 166, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5815946007781835, 'global_pooling': 'max', 'learning_rate': 0.0002570233313056283, 'weight_decay': 2.5939526493301308e-05, 'beta_0': 0.8229017733187801, 'beta_1': 0.9977328358856984, 'epsilon': 2.648689569060385e-05, 'balanced_loss': True, 'epochs': 175, 'early_stopping_patience': 11, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 20:11:24,229] Trial 123 finished with value: 0.9254587155963303 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6308044374435533, 'batch_size': 175, 'attention_heads': 12, 'hidden_dimension': 186, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5693015587159004, 'global_pooling': 'max', 'learning_rate': 0.0008755489506411334, 'weight_decay': 2.0251874458230883e-05, 'beta_0': 0.8281595029954552, 'beta_1': 0.9962126877745566, 'epsilon': 3.400389788086434e-05, 'balanced_loss': True, 'epochs': 178, 'early_stopping_patience': 10, 'plateau_patience': 13, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 20:16:42,428] Trial 124 finished with value: 0.9243119266055045 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.582752573029678, 'batch_size': 150, 'attention_heads': 13, 'hidden_dimension': 181, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5546914282293974, 'global_pooling': 'max', 'learning_rate': 0.0008439816128558846, 'weight_decay': 1.9414758915470283e-05, 'beta_0': 0.8278260406534885, 'beta_1': 0.9961074150671411, 'epsilon': 3.6078696369253605e-05, 'balanced_loss': True, 'epochs': 176, 'early_stopping_patience': 10, 'plateau_patience': 13, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 20:21:54,138] Trial 125 finished with value: 0.9208715596330275 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.5753233453345901, 'batch_size': 148, 'attention_heads': 14, 'hidden_dimension': 187, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5677201983648554, 'global_pooling': 'max', 'learning_rate': 0.0009053944642087244, 'weight_decay': 2.0736910567309134e-05, 'beta_0': 0.8357498616091023, 'beta_1': 0.9953681738089489, 'epsilon': 3.664293183148309e-05, 'balanced_loss': True, 'epochs': 178, 'early_stopping_patience': 10, 'plateau_patience': 12, 'plateau_divider': 9}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 20:26:45,506] Trial 126 finished with value: 0.9208715596330275 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.5902228755679225, 'batch_size': 154, 'attention_heads': 13, 'hidden_dimension': 185, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5552692042523354, 'global_pooling': 'max', 'learning_rate': 0.0006208125084714343, 'weight_decay': 1.4281586218582524e-05, 'beta_0': 0.8274798089427715, 'beta_1': 0.9937043454307529, 'epsilon': 4.421482803160529e-05, 'balanced_loss': True, 'epochs': 170, 'early_stopping_patience': 10, 'plateau_patience': 13, 'plateau_divider': 4}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 20:31:51,704] Trial 127 finished with value: 0.9174311926605505 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.6029175530470081, 'batch_size': 162, 'attention_heads': 10, 'hidden_dimension': 202, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5758394769681396, 'global_pooling': 'max', 'learning_rate': 0.00045840637944556987, 'weight_decay': 1.8487964478172557e-05, 'beta_0': 0.8323148331319526, 'beta_1': 0.9962096597975846, 'epsilon': 8.160460681310779e-05, 'balanced_loss': True, 'epochs': 187, 'early_stopping_patience': 11, 'plateau_patience': 12, 'plateau_divider': 7}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 20:37:04,929] Trial 128 finished with value: 0.9128440366972477 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.5466366210987614, 'batch_size': 133, 'attention_heads': 13, 'hidden_dimension': 181, 'number_of_hidden_layers': 1, 'dropout_rate': 0.542223393033358, 'global_pooling': 'max', 'learning_rate': 0.00029426154464525336, 'weight_decay': 1.1980046181678289e-05, 'beta_0': 0.830205887988267, 'beta_1': 0.9958150144314883, 'epsilon': 3.605390076163178e-05, 'balanced_loss': True, 'epochs': 181, 'early_stopping_patience': 12, 'plateau_patience': 13, 'plateau_divider': 10}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 20:42:07,037] Trial 129 finished with value: 0.9059633027522935 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.5591422545817059, 'batch_size': 174, 'attention_heads': 12, 'hidden_dimension': 174, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5861264249776819, 'global_pooling': 'sum', 'learning_rate': 0.000396341503621205, 'weight_decay': 2.1559834115420656e-05, 'beta_0': 0.8261780784719811, 'beta_1': 0.9966345133258472, 'epsilon': 5.494861717068146e-05, 'balanced_loss': True, 'epochs': 164, 'early_stopping_patience': 10, 'plateau_patience': 13, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 20:46:46,409] Trial 130 finished with value: 0.9197247706422018 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.5831217517539822, 'batch_size': 168, 'attention_heads': 11, 'hidden_dimension': 193, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5579846222874437, 'global_pooling': 'max', 'learning_rate': 0.007738186929489511, 'weight_decay': 1.6339193808126612e-05, 'beta_0': 0.8247128704368375, 'beta_1': 0.9951539931111568, 'epsilon': 1.3138770177787911e-05, 'balanced_loss': True, 'epochs': 171, 'early_stopping_patience': 11, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 20:51:22,943] Trial 131 finished with value: 0.9231651376146789 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6245566069197727, 'batch_size': 81, 'attention_heads': 13, 'hidden_dimension': 156, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5723236992967757, 'global_pooling': 'max', 'learning_rate': 0.0007390186142634485, 'weight_decay': 9.576374508394819e-06, 'beta_0': 0.8384594408239145, 'beta_1': 0.997167908950232, 'epsilon': 2.1883017317894782e-05, 'balanced_loss': True, 'epochs': 177, 'early_stopping_patience': 10, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 20:55:47,554] Trial 132 finished with value: 0.9174311926605505 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6464105228989321, 'batch_size': 185, 'attention_heads': 12, 'hidden_dimension': 162, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5637796032599095, 'global_pooling': 'max', 'learning_rate': 0.001108480463876314, 'weight_decay': 3.1807078653009136e-05, 'beta_0': 0.8198737912888234, 'beta_1': 0.9963979810231337, 'epsilon': 1.6135915299862342e-05, 'balanced_loss': True, 'epochs': 183, 'early_stopping_patience': 10, 'plateau_patience': 13, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 21:00:33,960] Trial 133 finished with value: 0.9185779816513762 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.5335933709090449, 'batch_size': 154, 'attention_heads': 13, 'hidden_dimension': 179, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5320517177516052, 'global_pooling': 'max', 'learning_rate': 0.0008488784387878618, 'weight_decay': 6.895858902133137e-05, 'beta_0': 0.8160682881356716, 'beta_1': 0.994544046066725, 'epsilon': 1.2326344084334e-08, 'balanced_loss': True, 'epochs': 174, 'early_stopping_patience': 11, 'plateau_patience': 18, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 21:05:08,100] Trial 134 finished with value: 0.9197247706422018 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6089015831769442, 'batch_size': 144, 'attention_heads': 14, 'hidden_dimension': 188, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5505431554420823, 'global_pooling': 'max', 'learning_rate': 0.0018681370329348545, 'weight_decay': 0.000967946299907386, 'beta_0': 0.8214125696531068, 'beta_1': 0.9912976512379922, 'epsilon': 3.400007968525693e-05, 'balanced_loss': True, 'epochs': 100, 'early_stopping_patience': 11, 'plateau_patience': 23, 'plateau_divider': 7}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 21:10:21,761] Trial 135 finished with value: 0.9220183486238532 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.6690467193907358, 'batch_size': 233, 'attention_heads': 15, 'hidden_dimension': 168, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5237726499263973, 'global_pooling': 'max', 'learning_rate': 0.000559861689474897, 'weight_decay': 4.5556261618016085e-05, 'beta_0': 0.8339221895784761, 'beta_1': 0.9960768889883367, 'epsilon': 4.6141096604228697e-05, 'balanced_loss': True, 'epochs': 58, 'early_stopping_patience': 10, 'plateau_patience': 14, 'plateau_divider': 7}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 21:15:00,953] Trial 136 finished with value: 0.9231651376146789 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6351000849011184, 'batch_size': 177, 'attention_heads': 13, 'hidden_dimension': 141, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5402836194944161, 'global_pooling': 'max', 'learning_rate': 0.0010716110100650802, 'weight_decay': 5.4695280794006276e-05, 'beta_0': 0.8282740587022251, 'beta_1': 0.9968801169690865, 'epsilon': 2.7090327294890825e-05, 'balanced_loss': True, 'epochs': 52, 'early_stopping_patience': 12, 'plateau_patience': 12, 'plateau_divider': 5}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 21:20:41,002] Trial 137 finished with value: 0.9197247706422018 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.6185583718209399, 'batch_size': 101, 'attention_heads': 13, 'hidden_dimension': 172, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5968840380102473, 'global_pooling': 'max', 'learning_rate': 0.002736635886735039, 'weight_decay': 0.00015563032976438114, 'beta_0': 0.820133296836369, 'beta_1': 0.9931995984468743, 'epsilon': 1.9688031212303953e-05, 'balanced_loss': True, 'epochs': 180, 'early_stopping_patience': 25, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 21:24:32,084] Trial 138 finished with value: 0.9220183486238532 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.64994312569342, 'batch_size': 59, 'attention_heads': 16, 'hidden_dimension': 33, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5105796530621697, 'global_pooling': 'max', 'learning_rate': 0.001395812204426023, 'weight_decay': 0.00012047579178441694, 'beta_0': 0.8223887093130731, 'beta_1': 0.9955931560161851, 'epsilon': 1.1166510186190044e-05, 'balanced_loss': True, 'epochs': 167, 'early_stopping_patience': 10, 'plateau_patience': 14, 'plateau_divider': 9}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 21:29:41,886] Trial 139 finished with value: 0.9174311926605505 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.6318230530231623, 'batch_size': 220, 'attention_heads': 12, 'hidden_dimension': 150, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5613344083928067, 'global_pooling': 'max', 'learning_rate': 0.00033144472626775776, 'weight_decay': 2.281121355435397e-05, 'beta_0': 0.8179020957170899, 'beta_1': 0.9975180641148184, 'epsilon': 6.389189996922031e-05, 'balanced_loss': True, 'epochs': 185, 'early_stopping_patience': 11, 'plateau_patience': 22, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 21:33:30,283] Trial 140 finished with value: 0.7763761467889908 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.8996659353771451, 'batch_size': 192, 'attention_heads': 13, 'hidden_dimension': 198, 'number_of_hidden_layers': 1, 'dropout_rate': 0.504186845765829, 'global_pooling': 'max', 'learning_rate': 0.04942078485740279, 'weight_decay': 8.212876722921508e-05, 'beta_0': 0.814881913496898, 'beta_1': 0.9941949798407393, 'epsilon': 2.3438878218484932e-05, 'balanced_loss': True, 'epochs': 162, 'early_stopping_patience': 12, 'plateau_patience': 13, 'plateau_divider': 9}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 21:37:36,218] Trial 141 finished with value: 0.9185779816513762 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6599118310090775, 'batch_size': 190, 'attention_heads': 12, 'hidden_dimension': 143, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4737625971731854, 'global_pooling': 'max', 'learning_rate': 0.0014904991769436745, 'weight_decay': 2.9200895710141218e-05, 'beta_0': 0.8124805674679836, 'beta_1': 0.9985160270162862, 'epsilon': 3.1520291688700174e-05, 'balanced_loss': True, 'epochs': 60, 'early_stopping_patience': 12, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 21:41:47,872] Trial 142 finished with value: 0.9208715596330275 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6400733063894738, 'batch_size': 194, 'attention_heads': 11, 'hidden_dimension': 155, 'number_of_hidden_layers': 1, 'dropout_rate': 0.48452539412206325, 'global_pooling': 'max', 'learning_rate': 0.0012421316379344495, 'weight_decay': 1.894218242505269e-05, 'beta_0': 0.8052712270767768, 'beta_1': 0.9973122526795452, 'epsilon': 2.9298912910995012e-05, 'balanced_loss': True, 'epochs': 68, 'early_stopping_patience': 11, 'plateau_patience': 17, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 21:46:09,384] Trial 143 finished with value: 0.9197247706422018 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.69292484809118, 'batch_size': 209, 'attention_heads': 12, 'hidden_dimension': 146, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4800258119244244, 'global_pooling': 'max', 'learning_rate': 0.0009228725549125297, 'weight_decay': 3.78865070570966e-05, 'beta_0': 0.8099932307958071, 'beta_1': 0.9981222026045523, 'epsilon': 4.009351764625944e-05, 'balanced_loss': True, 'epochs': 54, 'early_stopping_patience': 13, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 104 with value: 0.926605504587156.
[I 2024-12-02 21:52:00,324] Trial 144 finished with value: 0.9174311926605505 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6746696882514855, 'batch_size': 200, 'attention_heads': 15, 'hidden_dimension': 159, 'number_of_hidden_layers': 4, 'dropout_rate': 0.5195304881540308, 'global_pooling': 'max', 'learning_rate': 0.0021044214952911987, 'weight_decay': 2.511281645038491e-05, 'beta_0': 0.813686765041004, 'beta_1': 0.9926782606067851, 'epsilon': 1.7650283459066334e-05, 'balanced_loss': True, 'epochs': 64, 'early_stopping_patience': 10, 'plateau_patience': 15, 'plateau_divider': 4}. Best is trial 104 with value: 0.926605504587156.
slurmstepd: error: *** JOB 14043039 ON gpu049 CANCELLED AT 2024-12-02T21:53:20 DUE TO TIME LIMIT ***
