[I 2024-11-28 06:10:16,182] A new study created in RDB with name: SST-2-GATv2-google-bert-bert-base-uncased-Grouped-Layer-wise_Aggregation
[I 2024-11-28 06:15:23,494] Trial 0 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8956422018348624.
[I 2024-11-28 16:32:19,931] Trial 116 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5181270799305109, 'batch_size': 231, 'attention_heads': 11, 'hidden_dimension': 243, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3353335653186913, 'global_pooling': 'max', 'learning_rate': 0.0025633542321534934, 'weight_decay': 0.000413797889856568, 'beta_0': 0.8936262119003093, 'beta_1': 0.9853182358490822, 'epsilon': 5.3901274991699864e-08, 'balanced_loss': False, 'epochs': 118, 'early_stopping_patience': 20, 'plateau_patience': 15, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 16:41:14,983] Trial 117 finished with value: 0.8899082568807339 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4631077220990442, 'batch_size': 208, 'attention_heads': 12, 'hidden_dimension': 253, 'number_of_hidden_layers': 2, 'dropout_rate': 0.32285070065794375, 'global_pooling': 'max', 'learning_rate': 1.681750815534691e-05, 'weight_decay': 0.0005164626320071219, 'beta_0': 0.8974326354445852, 'beta_1': 0.9882223325869998, 'epsilon': 1.2491575656842292e-07, 'balanced_loss': False, 'epochs': 103, 'early_stopping_patience': 17, 'plateau_patience': 17, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 16:45:50,289] Trial 118 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.530971443735697, 'batch_size': 214, 'attention_heads': 10, 'hidden_dimension': 234, 'number_of_hidden_layers': 1, 'dropout_rate': 0.37434078690512684, 'global_pooling': 'mean', 'learning_rate': 0.0013170062089218621, 'weight_decay': 0.00012230628215826271, 'beta_0': 0.8920432019407817, 'beta_1': 0.9915282452070767, 'epsilon': 3.475923730191262e-08, 'balanced_loss': False, 'epochs': 121, 'early_stopping_patience': 19, 'plateau_patience': 18, 'plateau_divider': 9}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 16:52:11,213] Trial 119 finished with value: 0.8910550458715596 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.49871745261130734, 'batch_size': 224, 'attention_heads': 13, 'hidden_dimension': 238, 'number_of_hidden_layers': 2, 'dropout_rate': 0.38423018972024214, 'global_pooling': 'max', 'learning_rate': 0.001661891916359674, 'weight_decay': 0.0008026042008092246, 'beta_0': 0.8881054619515384, 'beta_1': 0.989335981549773, 'epsilon': 7.033964360688006e-08, 'balanced_loss': False, 'epochs': 182, 'early_stopping_patience': 21, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 16:57:45,867] Trial 120 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.43081417197566907, 'batch_size': 178, 'attention_heads': 12, 'hidden_dimension': 223, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5387937011284031, 'global_pooling': 'max', 'learning_rate': 0.00476061613801003, 'weight_decay': 1.169922825162247e-06, 'beta_0': 0.8998058474556165, 'beta_1': 0.9888272634202501, 'epsilon': 1.919109945055742e-07, 'balanced_loss': False, 'epochs': 110, 'early_stopping_patience': 11, 'plateau_patience': 15, 'plateau_divider': 5}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 17:04:42,937] Trial 121 finished with value: 0.9094036697247706 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4494113594010952, 'batch_size': 119, 'attention_heads': 13, 'hidden_dimension': 248, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3294411489151017, 'global_pooling': 'max', 'learning_rate': 0.0021170830070329064, 'weight_decay': 0.000553275985356348, 'beta_0': 0.8432007234378966, 'beta_1': 0.9900582169341691, 'epsilon': 6.474790416516626e-07, 'balanced_loss': False, 'epochs': 126, 'early_stopping_patience': 18, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 121 with value: 0.9094036697247706.
[I 2024-11-28 17:12:01,722] Trial 122 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.47843629647669594, 'batch_size': 117, 'attention_heads': 13, 'hidden_dimension': 243, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3514666512958533, 'global_pooling': 'max', 'learning_rate': 0.003100150560779471, 'weight_decay': 0.000542148400012137, 'beta_0': 0.8483610531966455, 'beta_1': 0.9899930256399795, 'epsilon': 6.393731631233966e-07, 'balanced_loss': False, 'epochs': 115, 'early_stopping_patience': 18, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 121 with value: 0.9094036697247706.
[I 2024-11-28 17:19:53,631] Trial 123 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4557455057040121, 'batch_size': 85, 'attention_heads': 14, 'hidden_dimension': 251, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3427037125614331, 'global_pooling': 'max', 'learning_rate': 0.002094551517037432, 'weight_decay': 0.0008206344809723208, 'beta_0': 0.8464056339875713, 'beta_1': 0.9902726789329077, 'epsilon': 1.1377364943697588e-06, 'balanced_loss': False, 'epochs': 126, 'early_stopping_patience': 17, 'plateau_patience': 17, 'plateau_divider': 7}. Best is trial 121 with value: 0.9094036697247706.
[I 2024-11-28 17:26:55,313] Trial 124 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.41926178859797286, 'batch_size': 112, 'attention_heads': 14, 'hidden_dimension': 256, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4769094717360716, 'global_pooling': 'max', 'learning_rate': 0.0016444422491164914, 'weight_decay': 0.0004817459580370033, 'beta_0': 0.8380792835963857, 'beta_1': 0.9893037886358039, 'epsilon': 4.080762368371706e-06, 'balanced_loss': False, 'epochs': 120, 'early_stopping_patience': 18, 'plateau_patience': 16, 'plateau_divider': 6}. Best is trial 121 with value: 0.9094036697247706.
[I 2024-11-28 17:33:00,119] Trial 125 finished with value: 0.8153669724770642 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4747982960028188, 'batch_size': 93, 'attention_heads': 13, 'hidden_dimension': 233, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3065539580340099, 'global_pooling': 'max', 'learning_rate': 0.0335100042497225, 'weight_decay': 0.0007325722695408843, 'beta_0': 0.8433574496430367, 'beta_1': 0.9888328427542619, 'epsilon': 1.5548163518159986e-06, 'balanced_loss': False, 'epochs': 124, 'early_stopping_patience': 19, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 121 with value: 0.9094036697247706.
[I 2024-11-28 17:39:48,225] Trial 126 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4490562825274682, 'batch_size': 123, 'attention_heads': 13, 'hidden_dimension': 249, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3277437513700761, 'global_pooling': 'max', 'learning_rate': 0.002448455272405207, 'weight_decay': 5.094164249719428e-06, 'beta_0': 0.8537924402449214, 'beta_1': 0.9908494159326445, 'epsilon': 4.977623536162734e-07, 'balanced_loss': False, 'epochs': 117, 'early_stopping_patience': 20, 'plateau_patience': 17, 'plateau_divider': 8}. Best is trial 121 with value: 0.9094036697247706.
[I 2024-11-28 17:46:36,783] Trial 127 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.48535278656478203, 'batch_size': 103, 'attention_heads': 15, 'hidden_dimension': 246, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3120582361835346, 'global_pooling': 'max', 'learning_rate': 0.0011498880323805014, 'weight_decay': 0.0002616851735217115, 'beta_0': 0.8399699513035264, 'beta_1': 0.990148114625889, 'epsilon': 3.9416043092987807e-07, 'balanced_loss': False, 'epochs': 137, 'early_stopping_patience': 16, 'plateau_patience': 16, 'plateau_divider': 6}. Best is trial 121 with value: 0.9094036697247706.
[I 2024-11-28 17:51:33,715] Trial 128 finished with value: 0.9059633027522935 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.43108973916796534, 'batch_size': 129, 'attention_heads': 13, 'hidden_dimension': 168, 'number_of_hidden_layers': 2, 'dropout_rate': 0.31830680488415614, 'global_pooling': 'max', 'learning_rate': 0.0020435429561242286, 'weight_decay': 1.5858101492397876e-06, 'beta_0': 0.8957721446148845, 'beta_1': 0.9870816563863163, 'epsilon': 7.867671368431524e-07, 'balanced_loss': True, 'epochs': 55, 'early_stopping_patience': 15, 'plateau_patience': 18, 'plateau_divider': 7}. Best is trial 121 with value: 0.9094036697247706.
[I 2024-11-28 17:56:16,415] Trial 129 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.40213364892050396, 'batch_size': 140, 'attention_heads': 10, 'hidden_dimension': 182, 'number_of_hidden_layers': 2, 'dropout_rate': 0.33534009109251794, 'global_pooling': 'max', 'learning_rate': 0.0008401970541521911, 'weight_decay': 1.4850722499156513e-06, 'beta_0': 0.8842968302465876, 'beta_1': 0.9871280561930976, 'epsilon': 6.913381903314574e-07, 'balanced_loss': True, 'epochs': 54, 'early_stopping_patience': 15, 'plateau_patience': 18, 'plateau_divider': 7}. Best is trial 121 with value: 0.9094036697247706.
[I 2024-11-28 18:02:12,494] Trial 130 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.43050104627726254, 'batch_size': 119, 'attention_heads': 12, 'hidden_dimension': 240, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3174878970320177, 'global_pooling': 'mean', 'learning_rate': 0.0013487529283434084, 'weight_decay': 0.0003990994620289463, 'beta_0': 0.8952501887539724, 'beta_1': 0.9920769099918305, 'epsilon': 9.075354185030004e-07, 'balanced_loss': True, 'epochs': 61, 'early_stopping_patience': 17, 'plateau_patience': 18, 'plateau_divider': 7}. Best is trial 121 with value: 0.9094036697247706.
[I 2024-11-28 18:07:36,005] Trial 131 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.46068965654393107, 'batch_size': 134, 'attention_heads': 13, 'hidden_dimension': 167, 'number_of_hidden_layers': 2, 'dropout_rate': 0.32315445812225974, 'global_pooling': 'max', 'learning_rate': 0.0020534699915931635, 'weight_decay': 1.232634140983593e-06, 'beta_0': 0.8930502663161396, 'beta_1': 0.9884563896746731, 'epsilon': 7.870435899696641e-07, 'balanced_loss': True, 'epochs': 57, 'early_stopping_patience': 18, 'plateau_patience': 19, 'plateau_divider': 7}. Best is trial 121 with value: 0.9094036697247706.
slurmstepd: error: *** JOB 14024087 ON gpu035 CANCELLED AT 2024-11-28T18:10:11 DUE TO TIME LIMIT ***
