index,length,unique_words,type_token_ratio,Flesch_Reading_ease_score,average_syllables_per_word,average_sentence_length,percentage_monosyllabic_words,percentage_polysyllabic_words
3261,217,133,0.6129032258064516,-147.43,1.576036866359447,217.0,0.6912442396313364,0.15668202764976957
3262,103,63,0.6116504854368932,-26.31,1.5048543689320388,103.0,0.7378640776699029,0.04854368932038835
3263,87,62,0.7126436781609196,-3.98,1.4367816091954022,87.0,0.8045977011494253,0.11494252873563218
3264,31,29,0.9354838709677419,22.08,1.8064516129032258,31.0,0.6129032258064516,0.25806451612903225
3265,39,28,0.717948717948718,57.27,1.3333333333333333,39.0,0.7948717948717948,0.1282051282051282
3266,218,108,0.4954128440366973,-154.54,1.5688073394495412,218.0,0.7385321100917431,0.15137614678899083
3267,10,10,1.0,27.49,2.0,10.0,0.4,0.2
3268,73,54,0.7397260273972602,10.24,1.452054794520548,73.0,0.7534246575342466,0.0958904109589041
3269,128,76,0.59375,-53.04,1.53125,128.0,0.6875,0.140625
3270,72,53,0.7361111111111112,6.86,1.4583333333333333,72.0,0.6805555555555556,0.125
3271,292,137,0.4691780821917808,-235.06,1.6917808219178083,292.0,0.6061643835616438,0.19863013698630136
3272,46,23,0.5,58.63,1.2173913043478262,46.0,0.8260869565217391,0.021739130434782608
3273,36,24,0.6666666666666666,57.27,1.4166666666666667,36.0,0.8888888888888888,0.08333333333333333
3274,13,11,0.8461538461538461,82.65,1.3846153846153846,13.0,0.7692307692307693,0.0
3275,225,133,0.5911111111111111,-189.73,1.8977777777777778,225.0,0.6044444444444445,0.21333333333333335
3276,17,15,0.8823529411764706,71.14,1.3529411764705883,17.0,0.7058823529411765,0.058823529411764705
3277,30,27,0.9,57.95,1.4,30.0,0.6666666666666666,0.06666666666666667
3278,27,15,0.5555555555555556,86.37,1.1111111111111112,27.0,0.8888888888888888,0.0
3279,85,56,0.6588235294117647,-17.17,1.6941176470588235,85.0,0.9411764705882353,0.12941176470588237
3280,85,57,0.6705882352941176,-10.41,1.5647058823529412,85.0,0.7294117647058823,0.1411764705882353
3281,103,68,0.6601941747572816,-23.26,1.4951456310679612,103.0,0.7572815533980582,0.08737864077669903
3282,18,17,0.9444444444444444,53.21,1.6111111111111112,18.0,0.6666666666666666,0.2222222222222222
3283,73,51,0.6986301369863014,12.27,1.452054794520548,73.0,0.7671232876712328,0.136986301369863
3284,209,118,0.5645933014354066,-141.34,1.5358851674641147,209.0,0.7177033492822966,0.13875598086124402
3285,75,51,0.68,-5.67,1.64,75.0,0.5866666666666667,0.18666666666666668
3286,131,83,0.6335877862595419,-55.07,1.4732824427480915,131.0,0.7099236641221374,0.11450381679389313
3287,57,39,0.6842105263157895,-20.23,1.9649122807017543,57.0,0.43859649122807015,0.24561403508771928
3288,262,147,0.5610687022900763,-199.2,1.5877862595419847,262.0,0.6717557251908397,0.1297709923664122
3289,68,50,0.7352941176470589,-2.63,1.7205882352941178,68.0,0.6911764705882353,0.23529411764705882
3290,7,7,1.0,55.91,1.7142857142857142,7.0,0.42857142857142855,0.14285714285714285
3291,98,48,0.4897959183673469,-19.54,1.469387755102041,98.0,0.7653061224489796,0.1326530612244898
3292,143,78,0.5454545454545454,-74.35,1.5804195804195804,143.0,0.6783216783216783,0.11888111888111888
3293,63,45,0.7142857142857143,28.85,1.3492063492063493,63.0,0.8095238095238095,0.031746031746031744
3294,9,9,1.0,79.26,1.4444444444444444,9.0,0.6666666666666666,0.1111111111111111
3295,64,38,0.59375,23.44,1.390625,64.0,0.75,0.109375
3296,55,33,0.6,56.94,1.1272727272727272,55.0,0.9454545454545454,0.03636363636363636
3297,173,118,0.6820809248554913,-109.2,1.6358381502890174,173.0,0.653179190751445,0.15606936416184972
3298,40,31,0.775,47.8,1.375,40.0,0.75,0.075
3299,38,31,0.8157894736842105,57.27,1.3421052631578947,38.0,0.8421052631578947,0.13157894736842105
3300,12,11,0.9166666666666666,41.36,1.9166666666666667,12.0,0.5,0.16666666666666666
3301,60,47,0.7833333333333333,14.98,1.65,60.0,0.75,0.2
3302,50,38,0.76,11.25,1.74,50.0,0.64,0.28
3303,214,119,0.5560747663551402,-165.37,1.7850467289719627,214.0,0.6355140186915887,0.22897196261682243
3304,658,304,0.46200607902735563,-625.84,1.7051671732522797,658.0,0.6550151975683891,0.196048632218845
3305,10,9,0.9,74.19,1.9,10.0,1.1,0.1
3306,72,52,0.7222222222222222,9.23,1.5694444444444444,72.0,0.7361111111111112,0.1388888888888889
3307,105,76,0.7238095238095238,-31.72,1.619047619047619,105.0,0.6666666666666666,0.1619047619047619
3308,14,13,0.9285714285714286,91.11,1.2142857142857142,14.0,0.7857142857142857,0.0
3309,88,64,0.7272727272727273,-30.37,1.75,88.0,0.6590909090909091,0.17045454545454544
3310,42,21,0.5,62.69,1.1904761904761905,42.0,0.8333333333333334,0.023809523809523808
3311,310,170,0.5483870967741935,-252.99,1.596774193548387,310.0,0.6774193548387096,0.12580645161290321
3312,150,90,0.6,-74.35,1.5133333333333334,150.0,0.6666666666666666,0.12666666666666668
3313,83,49,0.5903614457831325,-6.35,1.5180722891566265,83.0,0.6626506024096386,0.0963855421686747
3314,12,10,0.8333333333333334,101.6,1.0833333333333333,12.0,0.9166666666666666,0.0
3315,241,144,0.5975103734439834,-164.35,1.4605809128630705,241.0,0.7219917012448133,0.0995850622406639
3316,29,14,0.4827586206896552,84.34,1.0689655172413792,29.0,0.9655172413793104,0.034482758620689655
3317,167,103,0.6167664670658682,-96.68,1.6047904191616766,167.0,0.6766467065868264,0.16766467065868262
3318,88,41,0.4659090909090909,24.46,1.1477272727272727,88.0,0.8636363636363636,0.011363636363636364
3319,244,110,0.45081967213114754,-176.87,1.5491803278688525,244.0,0.6680327868852459,0.13114754098360656
3320,73,45,0.6164383561643836,14.3,1.4246575342465753,73.0,0.7123287671232876,0.0958904109589041
3321,82,55,0.6707317073170732,-13.79,1.670731707317073,82.0,0.6463414634146342,0.21951219512195122
3322,9,9,1.0,79.26,1.4444444444444444,9.0,0.5555555555555556,0.0
3323,61,44,0.7213114754098361,12.95,1.5737704918032787,61.0,0.7540983606557377,0.16393442622950818
3324,43,17,0.3953488372093023,70.13,1.0930232558139534,43.0,0.9534883720930233,0.046511627906976744
3325,117,73,0.6239316239316239,-58.45,1.8034188034188035,117.0,0.6495726495726496,0.18803418803418803
3326,31,25,0.8064516129032258,72.84,1.1935483870967742,31.0,0.9032258064516129,0.03225806451612903
3327,12,12,1.0,50.84,1.6666666666666667,12.0,0.6666666666666666,0.25
3328,91,60,0.6593406593406593,-7.02,1.4835164835164836,91.0,0.7032967032967034,0.0989010989010989
3329,147,83,0.564625850340136,-77.4,1.619047619047619,147.0,0.7346938775510204,0.19047619047619047
3330,80,48,0.6,5.17,1.45,80.0,0.725,0.075
3331,10,10,1.0,61.33,1.6,10.0,0.7,0.1
3332,9,9,1.0,53.88,1.6666666666666667,9.0,0.5555555555555556,0.1111111111111111
3333,139,82,0.5899280575539568,-91.61,1.870503597122302,139.0,0.5323741007194245,0.2158273381294964
3334,236,132,0.559322033898305,-183.3,1.652542372881356,236.0,0.6864406779661016,0.15254237288135594
3335,244,135,0.5532786885245902,-182.28,1.610655737704918,244.0,0.610655737704918,0.13114754098360656
3336,46,28,0.6086956521739131,29.19,1.673913043478261,46.0,0.6956521739130435,0.13043478260869565
3337,291,174,0.5979381443298969,-232.69,1.5395189003436427,291.0,0.7422680412371134,0.13745704467353953
3338,67,37,0.5522388059701493,27.84,1.2985074626865671,67.0,0.8507462686567164,0.04477611940298507
3339,87,57,0.6551724137931034,-0.93,1.4367816091954022,87.0,0.735632183908046,0.12643678160919541
3340,92,67,0.7282608695652174,-14.47,1.5434782608695652,92.0,0.6521739130434783,0.09782608695652174
3341,17,13,0.7647058823529411,96.52,1.1176470588235294,17.0,0.9411764705882353,0.058823529411764705
3342,10,10,1.0,61.33,1.6,10.0,0.7,0.2
3343,96,57,0.59375,-29.02,1.6458333333333333,96.0,0.6770833333333334,0.16666666666666666
3344,13,11,0.8461538461538461,92.12,1.2307692307692308,13.0,0.8461538461538461,0.07692307692307693
3345,48,20,0.4166666666666667,56.6,1.1666666666666667,48.0,0.8333333333333334,0.0
3346,51,24,0.47058823529411764,53.55,1.196078431372549,51.0,0.8627450980392157,0.0392156862745098
3347,102,70,0.6862745098039216,-27.32,1.6176470588235294,102.0,0.7156862745098039,0.06862745098039216
3348,178,105,0.5898876404494382,-119.35,1.6853932584269662,178.0,0.651685393258427,0.17415730337078653
3349,26,19,0.7307692307692307,70.47,1.3461538461538463,26.0,0.7307692307692307,0.07692307692307693
3350,8,8,1.0,46.44,1.75,8.0,0.5,0.125
3351,216,112,0.5185185185185185,-148.45,1.5833333333333333,216.0,0.7314814814814815,0.19907407407407407
3352,67,49,0.7313432835820896,8.89,1.5671641791044777,67.0,0.7611940298507462,0.16417910447761194
3353,22,16,0.7272727272727273,82.99,1.2272727272727273,22.0,0.8181818181818182,0.045454545454545456
3354,39,17,0.4358974358974359,74.19,1.1025641025641026,39.0,0.9743589743589743,0.02564102564102564
3355,44,30,0.6818181818181818,69.12,1.1363636363636365,44.0,0.8863636363636364,0.022727272727272728
3356,38,19,0.5,66.75,1.1842105263157894,38.0,0.8157894736842105,0.0
3357,214,123,0.5747663551401869,-147.43,1.5560747663551402,214.0,0.6869158878504673,0.13551401869158877
3358,40,20,0.5,64.72,1.225,40.0,0.85,0.075
3359,204,117,0.5735294117647058,-135.25,1.5392156862745099,204.0,0.696078431372549,0.12745098039215685
3360,279,154,0.5519713261648745,-224.91,1.6630824372759856,279.0,0.6487455197132617,0.14695340501792115
3361,250,135,0.54,-190.06,1.592,250.0,0.684,0.116
3362,20,19,0.95,59.64,1.45,20.0,0.7,0.1
3363,462,237,0.512987012987013,-455.32,1.803030303030303,462.0,0.7142857142857143,0.19264069264069264
3364,43,32,0.7441860465116279,16.33,1.8372093023255813,43.0,0.6046511627906976,0.27906976744186046
3365,73,26,0.3561643835616438,14.3,1.356164383561644,73.0,0.8082191780821918,0.0821917808219178
3366,108,81,0.75,-48.3,1.787037037037037,108.0,0.6666666666666666,0.21296296296296297
3367,11,10,0.9090909090909091,85.69,1.2727272727272727,11.0,0.7272727272727273,0.0
3368,141,92,0.6524822695035462,-74.69,1.6453900709219857,141.0,0.6099290780141844,0.14184397163120568
3369,44,33,0.75,50.17,1.4090909090909092,44.0,0.8409090909090909,0.1590909090909091
3370,80,36,0.45,24.12,1.2375,80.0,0.8625,0.05
3371,59,29,0.4915254237288136,36.97,1.2542372881355932,59.0,0.8305084745762712,0.03389830508474576
3372,46,28,0.6086956521739131,50.17,1.2608695652173914,46.0,0.8043478260869565,0.043478260869565216
3373,151,87,0.5761589403973509,-77.4,1.5364238410596027,151.0,0.6423841059602649,0.09271523178807947
3374,67,49,0.7313432835820896,-6.01,1.6865671641791045,67.0,0.5671641791044776,0.1791044776119403
3375,37,26,0.7027027027027027,49.83,1.4054054054054055,37.0,0.7027027027027027,0.02702702702702703
3376,18,15,0.8333333333333334,78.59,1.3333333333333333,18.0,0.7222222222222222,0.05555555555555555
3377,42,19,0.4523809523809524,71.15,1.0952380952380953,42.0,0.9047619047619048,0.0
3378,92,62,0.6739130434782609,-6.68,1.4782608695652173,92.0,0.8369565217391305,0.07608695652173914
3379,767,341,0.4445893089960887,-722.94,1.544980443285528,767.0,0.6753585397653195,0.12255541069100391
3380,40,28,0.7,26.82,1.75,40.0,0.625,0.125
3381,17,15,0.8823529411764706,71.14,1.411764705882353,17.0,0.7058823529411765,0.11764705882352941
3382,96,71,0.7395833333333334,-30.03,1.6770833333333333,96.0,0.6041666666666666,0.16666666666666666
3383,96,46,0.4791666666666667,-17.17,1.53125,96.0,0.8020833333333334,0.14583333333333334
3384,59,29,0.4915254237288136,53.89,1.0677966101694916,59.0,0.9322033898305084,0.0
3385,12,12,1.0,67.76,1.5,12.0,0.6666666666666666,0.16666666666666666
3386,48,38,0.7916666666666666,30.2,1.5208333333333333,48.0,0.6458333333333334,0.125
3387,94,61,0.648936170212766,-36.46,1.7340425531914894,94.0,0.6382978723404256,0.23404255319148937
3388,19,17,0.8947368421052632,77.57,1.3157894736842106,19.0,0.7894736842105263,0.10526315789473684
3389,78,37,0.47435897435897434,6.18,1.4102564102564104,78.0,0.8589743589743589,0.1282051282051282
3390,29,14,0.4827586206896552,89.76,1.103448275862069,29.0,1.103448275862069,0.0
3391,28,22,0.7857142857142857,68.44,1.3214285714285714,28.0,0.7857142857142857,0.07142857142857142
3392,17,16,0.9411764705882353,71.14,1.3529411764705883,17.0,0.7647058823529411,0.11764705882352941
3393,89,70,0.7865168539325843,-39.85,1.8764044943820224,89.0,0.5393258426966292,0.25842696629213485
3394,48,37,0.7708333333333334,28.17,1.6041666666666667,48.0,0.75,0.1875
3395,262,160,0.6106870229007634,-221.87,1.7557251908396947,262.0,0.7290076335877863,0.183206106870229
3396,49,29,0.5918367346938775,53.55,1.2448979591836735,49.0,0.8775510204081632,0.04081632653061224
3397,21,14,0.6666666666666666,100.92,1.0,21.0,1.0,0.0
3398,175,107,0.6114285714285714,-101.76,1.502857142857143,175.0,0.6685714285714286,0.09714285714285714
3399,8,7,0.875,71.82,1.5,8.0,0.625,0.125
3400,349,186,0.5329512893982808,-295.96,1.6131805157593124,349.0,0.7048710601719198,0.15759312320916904
3401,130,80,0.6153846153846154,-73.0,1.7538461538461538,130.0,0.5769230769230769,0.16923076923076924
3402,232,127,0.5474137931034483,-188.37,1.7672413793103448,232.0,0.6767241379310345,0.1853448275862069
3403,56,42,0.75,13.62,1.6785714285714286,56.0,0.6607142857142857,0.19642857142857142
3404,53,37,0.6981132075471698,25.13,1.509433962264151,53.0,0.7169811320754716,0.1320754716981132
3405,71,41,0.5774647887323944,6.86,1.5492957746478873,71.0,0.6619718309859155,0.09859154929577464
3406,321,145,0.4517133956386293,-254.01,1.5669781931464175,321.0,0.7133956386292835,0.16510903426791276
3407,61,37,0.6065573770491803,23.44,1.4754098360655739,61.0,0.7704918032786885,0.14754098360655737
3408,26,15,0.5769230769230769,78.93,1.1923076923076923,26.0,0.8461538461538461,0.038461538461538464
3409,65,26,0.4,39.34,1.2153846153846153,65.0,0.8461538461538461,0.03076923076923077
3410,89,65,0.7303370786516854,-18.87,1.6292134831460674,89.0,0.5617977528089888,0.19101123595505617
3411,107,61,0.5700934579439252,-42.21,1.6728971962616823,107.0,0.6915887850467289,0.17757009345794392
3412,103,70,0.6796116504854369,-16.83,1.4660194174757282,103.0,0.8155339805825242,0.07766990291262135
3413,47,34,0.723404255319149,30.2,1.553191489361702,47.0,0.7021276595744681,0.14893617021276595
3414,587,305,0.5195911413969335,-570.01,1.737649063032368,587.0,0.6592844974446337,0.1788756388415673
3415,104,72,0.6923076923076923,-35.11,1.625,104.0,0.625,0.17307692307692307
3416,21,19,0.9047619047619048,75.54,1.3333333333333333,21.0,0.7619047619047619,0.09523809523809523
3417,91,60,0.6593406593406593,-41.88,1.8571428571428572,91.0,0.5604395604395604,0.18681318681318682
3418,178,121,0.6797752808988764,-106.83,1.5786516853932584,178.0,0.6629213483146067,0.15168539325842698
3419,49,32,0.6530612244897959,38.66,1.3673469387755102,49.0,0.7755102040816326,0.12244897959183673
3420,29,19,0.6551724137931034,65.39,1.4137931034482758,29.0,0.7931034482758621,0.06896551724137931
3421,171,110,0.6432748538011696,-96.68,1.4853801169590644,171.0,0.6666666666666666,0.08187134502923976
3422,30,14,0.4666666666666667,83.33,1.0666666666666667,30.0,0.9666666666666667,0.03333333333333333
3423,58,40,0.6896551724137931,20.05,1.5517241379310345,58.0,0.6724137931034483,0.15517241379310345
3424,14,13,0.9285714285714286,82.65,1.2857142857142858,14.0,0.7857142857142857,0.07142857142857142
3425,58,46,0.7931034482758621,-5.34,1.793103448275862,58.0,0.5689655172413793,0.22413793103448276
3426,93,68,0.7311827956989247,-13.11,1.4946236559139785,93.0,0.7311827956989247,0.07526881720430108
3427,135,80,0.5925925925925926,-63.19,1.6,135.0,0.6888888888888889,0.15555555555555556
3428,32,24,0.75,80.28,1.09375,32.0,0.96875,0.0
3429,16,15,0.9375,72.16,1.4375,16.0,0.6875,0.125
3430,66,31,0.4696969696969697,38.33,1.1666666666666667,66.0,0.8484848484848485,0.015151515151515152
3431,113,72,0.6371681415929203,-48.3,1.6725663716814159,113.0,0.6460176991150443,0.1415929203539823
3432,262,127,0.4847328244274809,-202.58,1.6259541984732824,262.0,0.6564885496183206,0.19083969465648856
3433,303,175,0.5775577557755776,-244.87,1.6303630363036303,303.0,0.6633663366336634,0.13861386138613863
3434,36,31,0.8611111111111112,42.38,1.5833333333333333,36.0,0.6111111111111112,0.08333333333333333
3435,203,122,0.6009852216748769,-134.24,1.5320197044334976,203.0,0.7389162561576355,0.13793103448275862
3436,14,13,0.9285714285714286,91.11,1.2142857142857142,14.0,0.7857142857142857,0.0
3437,230,119,0.5173913043478261,-158.6,1.508695652173913,230.0,0.6739130434782609,0.1
3438,432,238,0.5509259259259259,-373.1,1.6018518518518519,432.0,0.6944444444444444,0.18287037037037038
3439,124,72,0.5806451612903226,-58.45,1.6290322580645162,124.0,0.6693548387096774,0.1693548387096774
3440,75,56,0.7466666666666667,-6.69,1.6,75.0,0.6533333333333333,0.14666666666666667
3441,85,41,0.4823529411764706,9.57,1.3411764705882352,85.0,0.8,0.08235294117647059
3442,86,59,0.686046511627907,-9.39,1.5813953488372092,86.0,0.686046511627907,0.16279069767441862
3443,17,14,0.8235294117647058,88.06,1.2352941176470589,17.0,0.8235294117647058,0.058823529411764705
3444,174,100,0.5747126436781609,-112.25,1.6666666666666667,174.0,0.6494252873563219,0.1896551724137931
3445,92,57,0.6195652173913043,-18.53,1.5434782608695652,92.0,0.75,0.13043478260869565
3446,17,16,0.9411764705882353,79.6,1.2941176470588236,17.0,0.7647058823529411,0.058823529411764705
3447,72,51,0.7083333333333334,5.84,1.5,72.0,0.6805555555555556,0.125
3448,177,108,0.6101694915254238,-122.4,1.694915254237288,177.0,0.6666666666666666,0.1751412429378531
3449,208,128,0.6153846153846154,-152.51,1.6682692307692308,208.0,0.7355769230769231,0.15865384615384615
3450,9,9,1.0,45.42,1.7777777777777777,9.0,0.3333333333333333,0.1111111111111111
3451,10,10,1.0,67.76,1.8,10.0,0.9,0.2
3452,12,12,1.0,93.14,1.1666666666666667,12.0,0.8333333333333334,0.0
3453,19,18,0.9473684210526315,77.57,1.3157894736842106,19.0,0.7368421052631579,0.05263157894736842
3454,172,80,0.46511627906976744,-97.36,1.5348837209302326,172.0,0.75,0.11627906976744186
3455,10,10,1.0,44.41,1.8,10.0,0.6,0.2
3456,81,39,0.48148148148148145,23.1,1.2469135802469136,81.0,0.8395061728395061,0.037037037037037035
3457,65,32,0.49230769230769234,39.34,1.1538461538461537,65.0,0.8461538461538461,0.0
3458,124,72,0.5806451612903226,-51.01,1.5483870967741935,124.0,0.6854838709677419,0.11290322580645161
3459,16,14,0.875,79.6,1.375,16.0,0.75,0.0
3460,71,41,0.5774647887323944,20.73,1.380281690140845,71.0,0.8450704225352113,0.09859154929577464
3461,31,16,0.5161290322580645,89.76,1.032258064516129,31.0,1.032258064516129,0.0
3462,31,27,0.8709677419354839,48.47,1.4838709677419355,31.0,0.6774193548387096,0.16129032258064516
3463,449,228,0.5077951002227171,-389.0,1.5055679287305122,449.0,0.7104677060133631,0.12249443207126949
3464,47,37,0.7872340425531915,18.7,1.7446808510638299,47.0,0.6808510638297872,0.0851063829787234
3465,11,11,1.0,77.23,1.3636363636363635,11.0,0.6363636363636364,0.0
3466,107,65,0.6074766355140186,-13.79,1.2897196261682242,107.0,0.8130841121495327,0.04672897196261682
3467,32,17,0.53125,72.84,1.15625,32.0,0.90625,0.03125
3468,90,57,0.6333333333333333,1.45,1.3111111111111111,90.0,0.8222222222222222,0.03333333333333333
3469,86,68,0.7906976744186046,-19.88,1.627906976744186,86.0,0.686046511627907,0.1511627906976744
3470,15,15,1.0,81.63,1.3333333333333333,15.0,0.8,0.13333333333333333
3471,9,8,0.8888888888888888,104.64,1.1111111111111112,9.0,0.8888888888888888,0.0
3472,91,58,0.6373626373626373,-9.05,1.4945054945054945,91.0,0.8021978021978022,0.15384615384615385
3473,584,308,0.5273972602739726,-546.67,1.6352739726027397,584.0,0.6455479452054794,0.1506849315068493
3474,21,13,0.6190476190476191,92.46,1.0952380952380953,21.0,0.9523809523809523,0.047619047619047616
3475,32,21,0.65625,53.89,1.4375,32.0,0.6875,0.0
3476,12,11,0.9166666666666666,76.22,1.4166666666666667,12.0,0.6666666666666666,0.08333333333333333
3477,30,24,0.8,74.87,1.1666666666666667,30.0,0.9,0.06666666666666667
3478,85,49,0.5764705882352941,-17.85,1.6352941176470588,85.0,0.6235294117647059,0.15294117647058825
3479,101,58,0.5742574257425742,-9.73,1.3762376237623761,101.0,0.7722772277227723,0.06930693069306931
3480,81,57,0.7037037037037037,-29.7,1.8395061728395061,81.0,0.5925925925925926,0.2716049382716049
3481,151,82,0.543046357615894,-66.57,1.3973509933774835,151.0,0.8344370860927153,0.09933774834437085
3482,261,152,0.5823754789272031,-200.21,1.5440613026819923,261.0,0.7203065134099617,0.12260536398467432
3483,31,24,0.7741935483870968,48.47,1.4516129032258065,31.0,0.7096774193548387,0.16129032258064516
3484,82,47,0.573170731707317,11.6,1.3170731707317074,82.0,0.8170731707317073,0.06097560975609756
3485,67,36,0.5373134328358209,14.3,1.4776119402985075,67.0,0.8656716417910447,0.08955223880597014
3486,136,81,0.5955882352941176,-61.16,1.5661764705882353,136.0,0.6985294117647058,0.16911764705882354
3487,208,124,0.5961538461538461,-139.31,1.5384615384615385,208.0,0.7211538461538461,0.13942307692307693
3488,103,61,0.5922330097087378,-26.65,1.5533980582524272,103.0,0.7087378640776699,0.18446601941747573
3489,28,22,0.7857142857142857,68.44,1.3214285714285714,28.0,0.7857142857142857,0.10714285714285714
3490,147,68,0.46258503401360546,-64.88,1.4421768707482994,147.0,0.7619047619047619,0.08843537414965986
3491,61,33,0.5409836065573771,43.4,1.1967213114754098,61.0,0.8524590163934426,0.03278688524590164
3492,65,39,0.6,28.85,1.3076923076923077,65.0,0.8,0.03076923076923077
3493,24,14,0.5833333333333334,72.5,1.25,24.0,0.9166666666666666,0.08333333333333333
3494,137,76,0.5547445255474452,-69.62,1.6204379562043796,137.0,0.6423357664233577,0.19708029197080293
3495,9,7,0.7777777777777778,96.18,1.2222222222222223,9.0,0.8888888888888888,0.1111111111111111
3496,322,186,0.577639751552795,-265.51,1.6024844720496894,322.0,0.6366459627329193,0.14285714285714285
3497,221,118,0.5339366515837104,-157.58,1.5972850678733033,221.0,0.6470588235294118,0.09049773755656108
3498,62,43,0.6935483870967742,6.52,1.6612903225806452,62.0,0.6129032258064516,0.1774193548387097
3499,132,89,0.6742424242424242,-45.59,1.4393939393939394,132.0,0.696969696969697,0.09090909090909091
3500,11,10,0.9090909090909091,64.71,2.0,11.0,1.0909090909090908,0.18181818181818182
3501,76,54,0.7105263157894737,-14.81,1.736842105263158,76.0,0.7236842105263158,0.18421052631578946
3502,36,17,0.4722222222222222,77.24,1.1388888888888888,36.0,0.9444444444444444,0.027777777777777776
3503,238,113,0.47478991596638653,-171.79,1.5252100840336134,238.0,0.7352941176470589,0.13025210084033614
3504,62,45,0.7258064516129032,1.44,1.7580645161290323,62.0,0.7741935483870968,0.22580645161290322
3505,450,229,0.5088888888888888,-409.3,1.6466666666666667,450.0,0.7088888888888889,0.16
3506,87,50,0.5747126436781609,0.43,1.4482758620689655,87.0,0.8620689655172413,0.10344827586206896
3507,18,17,0.9444444444444444,70.13,1.3888888888888888,18.0,0.7222222222222222,0.1111111111111111
3508,249,115,0.46184738955823296,-178.9,1.534136546184739,249.0,0.6546184738955824,0.1285140562248996
3509,14,14,1.0,82.65,1.2857142857142858,14.0,0.7857142857142857,0.07142857142857142
3510,168,105,0.625,-112.92,1.7321428571428572,168.0,0.7321428571428571,0.11904761904761904
3511,508,238,0.468503937007874,-459.04,1.562992125984252,508.0,0.6811023622047244,0.12992125984251968
3512,244,129,0.5286885245901639,-181.94,1.5450819672131149,244.0,0.7336065573770492,0.12704918032786885
3513,36,27,0.75,59.3,1.3333333333333333,36.0,0.8333333333333334,0.08333333333333333
3514,13,12,0.9230769230769231,66.74,1.5384615384615385,13.0,0.6923076923076923,0.23076923076923078
3515,131,71,0.5419847328244275,-69.62,1.717557251908397,131.0,0.648854961832061,0.21374045801526717
3516,81,52,0.6419753086419753,4.15,1.4444444444444444,81.0,0.7407407407407407,0.13580246913580246
3517,136,57,0.41911764705882354,-46.27,1.3308823529411764,136.0,0.8455882352941176,0.058823529411764705
3518,349,188,0.5386819484240688,-296.3,1.521489971346705,349.0,0.7822349570200573,0.10601719197707736
3519,30,22,0.7333333333333333,74.87,1.2333333333333334,30.0,0.8,0.03333333333333333
3520,68,46,0.6764705882352942,15.32,1.4852941176470589,68.0,0.6911764705882353,0.058823529411764705
3521,108,66,0.6111111111111112,-33.75,1.5833333333333333,108.0,0.6666666666666666,0.1574074074074074
3522,19,18,0.9473684210526315,77.57,1.263157894736842,19.0,0.7894736842105263,0.05263157894736842
3523,32,25,0.78125,47.46,1.46875,32.0,0.6875,0.15625
3524,189,122,0.6455026455026455,-121.04,1.619047619047619,189.0,0.6772486772486772,0.14814814814814814
3525,71,49,0.6901408450704225,18.7,1.4366197183098592,71.0,0.8450704225352113,0.07042253521126761
3526,10,10,1.0,85.69,1.4,10.0,1.0,0.1
3527,50,28,0.56,54.57,1.18,50.0,0.86,0.04
3528,45,30,0.6666666666666666,51.18,1.3333333333333333,45.0,0.7333333333333333,0.06666666666666667
3529,45,29,0.6444444444444445,33.25,1.5555555555555556,45.0,0.5777777777777777,0.06666666666666667
3530,80,55,0.6875,-11.76,1.6375,80.0,0.6875,0.2125
3531,49,36,0.7346938775510204,30.2,1.510204081632653,49.0,0.6530612244897959,0.12244897959183673
3532,97,63,0.6494845360824743,-12.1,1.402061855670103,97.0,0.7216494845360825,0.07216494845360824
3533,10,10,1.0,75.2,1.8,10.0,0.9,0.1
3534,225,133,0.5911111111111111,-153.18,1.5333333333333334,225.0,0.7244444444444444,0.12
3535,69,49,0.7101449275362319,0.43,1.5942028985507246,69.0,0.6521739130434783,0.2028985507246377
3536,80,54,0.675,-29.7,1.825,80.0,0.65,0.2375
3537,11,10,0.9090909090909091,77.23,1.3636363636363635,11.0,0.7272727272727273,0.09090909090909091
3538,12,12,1.0,84.68,1.25,12.0,0.75,0.0
3539,184,106,0.5760869565217391,-102.43,1.451086956521739,184.0,0.6684782608695652,0.07065217391304347
3540,48,27,0.5625,65.06,1.1458333333333333,48.0,0.8958333333333334,0.020833333333333332
3541,17,12,0.7058823529411765,88.06,1.2352941176470589,17.0,0.8823529411764706,0.11764705882352941
3542,23,15,0.6521739130434783,90.43,1.0869565217391304,23.0,0.9565217391304348,0.043478260869565216
3543,49,30,0.6122448979591837,64.04,1.0816326530612246,49.0,0.9183673469387755,0.0
3544,51,26,0.5098039215686274,53.55,1.1568627450980393,51.0,0.8627450980392157,0.0196078431372549
3545,468,220,0.4700854700854701,-419.45,1.5854700854700854,468.0,0.7158119658119658,0.14102564102564102
3546,63,47,0.746031746031746,13.96,1.5555555555555556,63.0,0.6984126984126984,0.14285714285714285
3547,17,16,0.9411764705882353,79.6,1.2941176470588236,17.0,0.7647058823529411,0.058823529411764705
3548,201,113,0.5621890547263682,-118.33,1.328358208955224,201.0,0.8159203980099502,0.029850746268656716
3549,49,37,0.7551020408163265,27.16,1.6326530612244898,49.0,0.7755102040816326,0.14285714285714285
3550,28,15,0.5357142857142857,76.9,1.1785714285714286,28.0,0.8928571428571429,0.03571428571428571
