[I 2025-01-08 09:50:54,275] A new study created in RDB with name: RTSP-GATv2-facebook-bart-base-Grouped-No_Aggregation
[I 2025-01-08 09:56:21,073] Trial 0 finished with value: 0.8628691983122363 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8628691983122363.
[I 2025-01-08 19:37:46,769] Trial 116 finished with value: 0.8670886075949367 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4187495925465492, 'batch_size': 59, 'attention_heads': 5, 'hidden_dimension': 132, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5142290136295149, 'global_pooling': 'mean', 'learning_rate': 0.0001178417345036386, 'weight_decay': 1.1818654831966401e-05, 'beta_0': 0.8261603078854021, 'beta_1': 0.9976009486834253, 'epsilon': 3.5003635121210327e-07, 'balanced_loss': False, 'epochs': 99, 'early_stopping_patience': 21, 'plateau_patience': 12, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 19:42:08,715] Trial 117 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4409182977933891, 'batch_size': 70, 'attention_heads': 6, 'hidden_dimension': 118, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5308878824393333, 'global_pooling': 'max', 'learning_rate': 0.00016001652547361224, 'weight_decay': 7.126625053217211e-06, 'beta_0': 0.8192320965687182, 'beta_1': 0.9850749363554578, 'epsilon': 1.306986373066051e-07, 'balanced_loss': True, 'epochs': 104, 'early_stopping_patience': 24, 'plateau_patience': 25, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 19:46:21,116] Trial 118 finished with value: 0.869901547116737 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.508211661365229, 'batch_size': 113, 'attention_heads': 11, 'hidden_dimension': 73, 'number_of_hidden_layers': 0, 'dropout_rate': 0.580707285597483, 'global_pooling': 'max', 'learning_rate': 0.0002451753386366558, 'weight_decay': 1.61732225892822e-05, 'beta_0': 0.8512963308567404, 'beta_1': 0.9984211233365644, 'epsilon': 1.1171818227747433e-07, 'balanced_loss': False, 'epochs': 181, 'early_stopping_patience': 13, 'plateau_patience': 24, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 19:50:34,897] Trial 119 finished with value: 0.8628691983122363 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4474024304750002, 'batch_size': 127, 'attention_heads': 4, 'hidden_dimension': 49, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3973008927430993, 'global_pooling': 'sum', 'learning_rate': 0.0001849353696462774, 'weight_decay': 2.9137781123049058e-06, 'beta_0': 0.8435609513606874, 'beta_1': 0.9966973236791029, 'epsilon': 7.768057339912443e-07, 'balanced_loss': False, 'epochs': 164, 'early_stopping_patience': 25, 'plateau_patience': 13, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 19:54:43,663] Trial 120 finished with value: 0.8727144866385372 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.46881410888116004, 'batch_size': 77, 'attention_heads': 6, 'hidden_dimension': 41, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5723977460247612, 'global_pooling': 'max', 'learning_rate': 0.0009383853706897325, 'weight_decay': 9.16549571500692e-06, 'beta_0': 0.8561973264486966, 'beta_1': 0.9830084433086412, 'epsilon': 1.6794455740044371e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 23, 'plateau_patience': 12, 'plateau_divider': 4}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 19:58:51,127] Trial 121 finished with value: 0.869901547116737 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.46873337767223455, 'batch_size': 78, 'attention_heads': 6, 'hidden_dimension': 40, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5724710073029401, 'global_pooling': 'max', 'learning_rate': 0.00146235256194708, 'weight_decay': 1.0624671811095444e-05, 'beta_0': 0.8609482519882268, 'beta_1': 0.982857862667887, 'epsilon': 1.554888919174133e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 23, 'plateau_patience': 12, 'plateau_divider': 4}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:03:10,037] Trial 122 finished with value: 0.8684950773558369 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4852598868874773, 'batch_size': 157, 'attention_heads': 7, 'hidden_dimension': 149, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5667000136275503, 'global_pooling': 'max', 'learning_rate': 0.0006421092858734878, 'weight_decay': 9.550698935418141e-06, 'beta_0': 0.8560478366997943, 'beta_1': 0.9836517895925191, 'epsilon': 2.1971686481403563e-07, 'balanced_loss': True, 'epochs': 87, 'early_stopping_patience': 22, 'plateau_patience': 12, 'plateau_divider': 5}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:07:18,516] Trial 123 finished with value: 0.8720112517580872 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4297291755305354, 'batch_size': 85, 'attention_heads': 5, 'hidden_dimension': 37, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5467906052877256, 'global_pooling': 'max', 'learning_rate': 0.0008765893175524792, 'weight_decay': 1.864053665427898e-06, 'beta_0': 0.8525109889548305, 'beta_1': 0.9824989263992344, 'epsilon': 5.82606132894935e-08, 'balanced_loss': True, 'epochs': 102, 'early_stopping_patience': 23, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:11:24,658] Trial 124 finished with value: 0.8755274261603375 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.41154552076803075, 'batch_size': 86, 'attention_heads': 5, 'hidden_dimension': 47, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5470690093145864, 'global_pooling': 'max', 'learning_rate': 0.00046630811021202274, 'weight_decay': 1.944110597411616e-06, 'beta_0': 0.8536723846494528, 'beta_1': 0.9824971201621301, 'epsilon': 7.884016853148969e-08, 'balanced_loss': True, 'epochs': 95, 'early_stopping_patience': 22, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:15:26,762] Trial 125 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.41292389024645726, 'batch_size': 91, 'attention_heads': 5, 'hidden_dimension': 45, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5410008792957115, 'global_pooling': 'max', 'learning_rate': 0.0021782742208881363, 'weight_decay': 2.3056090856598232e-06, 'beta_0': 0.8543320847517366, 'beta_1': 0.9831626611389931, 'epsilon': 4.4989182843197984e-08, 'balanced_loss': True, 'epochs': 95, 'early_stopping_patience': 22, 'plateau_patience': 17, 'plateau_divider': 4}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:19:29,371] Trial 126 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4535344961924584, 'batch_size': 95, 'attention_heads': 4, 'hidden_dimension': 54, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5206602952505014, 'global_pooling': 'max', 'learning_rate': 0.0004790289461303014, 'weight_decay': 2.5595243136240073e-06, 'beta_0': 0.8570884922141306, 'beta_1': 0.9986886851588491, 'epsilon': 3.6643487648856367e-07, 'balanced_loss': True, 'epochs': 90, 'early_stopping_patience': 21, 'plateau_patience': 18, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:23:38,105] Trial 127 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.5204566357902995, 'batch_size': 75, 'attention_heads': 10, 'hidden_dimension': 61, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5561208843442627, 'global_pooling': 'max', 'learning_rate': 0.0009880766347995004, 'weight_decay': 1.0087382711536793e-06, 'beta_0': 0.8499313172787057, 'beta_1': 0.9974476536264579, 'epsilon': 1.7282565056260545e-06, 'balanced_loss': True, 'epochs': 101, 'early_stopping_patience': 24, 'plateau_patience': 11, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:28:09,960] Trial 128 finished with value: 0.8530239099859352 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.40964481873870195, 'batch_size': 211, 'attention_heads': 5, 'hidden_dimension': 32, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5276387027270018, 'global_pooling': 'max', 'learning_rate': 0.09336264775296241, 'weight_decay': 7.506364847529586e-05, 'beta_0': 0.8589882378555441, 'beta_1': 0.9817211885367606, 'epsilon': 3.060056893675362e-08, 'balanced_loss': True, 'epochs': 75, 'early_stopping_patience': 24, 'plateau_patience': 15, 'plateau_divider': 5}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:32:50,415] Trial 129 finished with value: 0.869901547116737 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5393534302774156, 'batch_size': 82, 'attention_heads': 12, 'hidden_dimension': 161, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5039536343106773, 'global_pooling': 'max', 'learning_rate': 0.00039461641324346384, 'weight_decay': 2.0410372770350147e-06, 'beta_0': 0.8466977810141129, 'beta_1': 0.9895137641339523, 'epsilon': 7.854056310709908e-08, 'balanced_loss': True, 'epochs': 85, 'early_stopping_patience': 22, 'plateau_patience': 10, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:36:53,582] Trial 130 finished with value: 0.870604781997187 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.4355431835754666, 'batch_size': 108, 'attention_heads': 5, 'hidden_dimension': 42, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5487918248591924, 'global_pooling': 'max', 'learning_rate': 0.0007257716822522096, 'weight_decay': 1.59146922352404e-06, 'beta_0': 0.8612975003313608, 'beta_1': 0.9845914798683988, 'epsilon': 2.637813156255095e-07, 'balanced_loss': True, 'epochs': 110, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:41:01,270] Trial 131 finished with value: 0.8713080168776371 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4239213836135038, 'batch_size': 87, 'attention_heads': 5, 'hidden_dimension': 48, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5379058551947916, 'global_pooling': 'max', 'learning_rate': 0.0014087447258500873, 'weight_decay': 1.9155532171311554e-06, 'beta_0': 0.8533615082171043, 'beta_1': 0.9815158558090793, 'epsilon': 6.265650386020615e-08, 'balanced_loss': True, 'epochs': 97, 'early_stopping_patience': 23, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:45:07,449] Trial 132 finished with value: 0.8713080168776371 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.40075057413412324, 'batch_size': 102, 'attention_heads': 6, 'hidden_dimension': 37, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5445719272227496, 'global_pooling': 'max', 'learning_rate': 0.0005673521806338415, 'weight_decay': 1.2925491875408857e-06, 'beta_0': 0.8648800614502591, 'beta_1': 0.9830707137122946, 'epsilon': 6.040981988906448e-07, 'balanced_loss': True, 'epochs': 119, 'early_stopping_patience': 23, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:49:12,068] Trial 133 finished with value: 0.8748241912798875 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4634976403156793, 'batch_size': 83, 'attention_heads': 5, 'hidden_dimension': 51, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5602917667039803, 'global_pooling': 'max', 'learning_rate': 0.0008732045985182208, 'weight_decay': 1.7573547222269146e-06, 'beta_0': 0.8530366130029969, 'beta_1': 0.9823637344782171, 'epsilon': 4.854317429757794e-08, 'balanced_loss': True, 'epochs': 81, 'early_stopping_patience': 23, 'plateau_patience': 15, 'plateau_divider': 4}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:53:14,969] Trial 134 finished with value: 0.8663853727144867 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.49798734739191697, 'batch_size': 98, 'attention_heads': 4, 'hidden_dimension': 66, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5742332869798096, 'global_pooling': 'max', 'learning_rate': 0.0012099807096556435, 'weight_decay': 2.705896382504794e-06, 'beta_0': 0.8510573243238716, 'beta_1': 0.9821617607958539, 'epsilon': 1.7573117381328318e-07, 'balanced_loss': True, 'epochs': 88, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 4}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 20:57:20,472] Trial 135 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4758414536999193, 'batch_size': 90, 'attention_heads': 15, 'hidden_dimension': 52, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5647132741195188, 'global_pooling': 'max', 'learning_rate': 0.0009455281167255171, 'weight_decay': 5.790165550143123e-06, 'beta_0': 0.8557586470234979, 'beta_1': 0.9825989322044091, 'epsilon': 4.7152247268620876e-07, 'balanced_loss': True, 'epochs': 80, 'early_stopping_patience': 20, 'plateau_patience': 14, 'plateau_divider': 4}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 21:01:34,937] Trial 136 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4615731264768812, 'batch_size': 67, 'attention_heads': 5, 'hidden_dimension': 57, 'number_of_hidden_layers': 0, 'dropout_rate': 0.580817632636412, 'global_pooling': 'max', 'learning_rate': 0.0002903660220312489, 'weight_decay': 1.3674686427971262e-06, 'beta_0': 0.8481922768945707, 'beta_1': 0.9820840537937144, 'epsilon': 4.911694293085037e-08, 'balanced_loss': True, 'epochs': 93, 'early_stopping_patience': 23, 'plateau_patience': 13, 'plateau_divider': 5}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 21:06:00,871] Trial 137 finished with value: 0.8734177215189873 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.4476332509778156, 'batch_size': 106, 'attention_heads': 4, 'hidden_dimension': 47, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5916608689117462, 'global_pooling': 'max', 'learning_rate': 0.00035537516526807955, 'weight_decay': 2.204856685503567e-06, 'beta_0': 0.858357512400321, 'beta_1': 0.980573481478528, 'epsilon': 3.065506488660445e-07, 'balanced_loss': True, 'epochs': 73, 'early_stopping_patience': 24, 'plateau_patience': 17, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 21:10:25,414] Trial 138 finished with value: 0.8670886075949367 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.4923483203508976, 'batch_size': 106, 'attention_heads': 4, 'hidden_dimension': 47, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5584476155139398, 'global_pooling': 'mean', 'learning_rate': 0.00038045598151215, 'weight_decay': 1.6723302243533578e-06, 'beta_0': 0.8585845280733351, 'beta_1': 0.9800037825883893, 'epsilon': 4.0334195129912613e-07, 'balanced_loss': True, 'epochs': 63, 'early_stopping_patience': 24, 'plateau_patience': 17, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 21:14:45,362] Trial 139 finished with value: 0.8720112517580872 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.4693643902420424, 'batch_size': 83, 'attention_heads': 4, 'hidden_dimension': 42, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5928807567939052, 'global_pooling': 'max', 'learning_rate': 0.000503202097338653, 'weight_decay': 2.185696767964583e-06, 'beta_0': 0.8632379499570199, 'beta_1': 0.9806273612567499, 'epsilon': 5.375888951819475e-07, 'balanced_loss': True, 'epochs': 70, 'early_stopping_patience': 25, 'plateau_patience': 18, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 21:19:02,370] Trial 140 finished with value: 0.8769338959212377 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.4397499786044511, 'batch_size': 77, 'attention_heads': 4, 'hidden_dimension': 183, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5922411181079691, 'global_pooling': 'max', 'learning_rate': 0.0007885656459443505, 'weight_decay': 1.2055091873161526e-06, 'beta_0': 0.8543691572877047, 'beta_1': 0.9805199189760232, 'epsilon': 8.477351718708362e-08, 'balanced_loss': True, 'epochs': 83, 'early_stopping_patience': 24, 'plateau_patience': 15, 'plateau_divider': 3}. Best is trial 140 with value: 0.8769338959212377.
[I 2025-01-08 21:23:15,149] Trial 141 finished with value: 0.870604781997187 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.44274986770547337, 'batch_size': 73, 'attention_heads': 4, 'hidden_dimension': 202, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5888279385755463, 'global_pooling': 'max', 'learning_rate': 0.0007274526049843349, 'weight_decay': 1.1949449287673645e-06, 'beta_0': 0.8568893370722029, 'beta_1': 0.9808365975193712, 'epsilon': 7.181675907447486e-08, 'balanced_loss': True, 'epochs': 75, 'early_stopping_patience': 24, 'plateau_patience': 15, 'plateau_divider': 3}. Best is trial 140 with value: 0.8769338959212377.
[I 2025-01-08 21:27:31,137] Trial 142 finished with value: 0.8720112517580872 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.45869466198493614, 'batch_size': 77, 'attention_heads': 4, 'hidden_dimension': 170, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5935469378683021, 'global_pooling': 'max', 'learning_rate': 0.0008029450273940559, 'weight_decay': 1.5296381867104834e-06, 'beta_0': 0.852528980991764, 'beta_1': 0.9803217975255918, 'epsilon': 8.674638915732968e-08, 'balanced_loss': True, 'epochs': 83, 'early_stopping_patience': 25, 'plateau_patience': 16, 'plateau_divider': 3}. Best is trial 140 with value: 0.8769338959212377.
[I 2025-01-08 21:31:49,073] Trial 143 finished with value: 0.8684950773558369 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.43412280698524425, 'batch_size': 64, 'attention_heads': 4, 'hidden_dimension': 189, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5778254082770691, 'global_pooling': 'max', 'learning_rate': 0.00033579019390499545, 'weight_decay': 2.1121244039675254e-05, 'beta_0': 0.8598264275858137, 'beta_1': 0.9811594825081454, 'epsilon': 3.3957301821742745e-08, 'balanced_loss': True, 'epochs': 80, 'early_stopping_patience': 24, 'plateau_patience': 17, 'plateau_divider': 3}. Best is trial 140 with value: 0.8769338959212377.
[I 2025-01-08 21:36:12,020] Trial 144 finished with value: 0.8607594936708861 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.47932837424678987, 'batch_size': 93, 'attention_heads': 4, 'hidden_dimension': 50, 'number_of_hidden_layers': 2, 'dropout_rate': 0.584205972934146, 'global_pooling': 'max', 'learning_rate': 0.0006222187497929223, 'weight_decay': 1.8621159696289043e-06, 'beta_0': 0.8544706592732145, 'beta_1': 0.9815769659627034, 'epsilon': 1.0985687991352777e-07, 'balanced_loss': True, 'epochs': 74, 'early_stopping_patience': 24, 'plateau_patience': 15, 'plateau_divider': 3}. Best is trial 140 with value: 0.8769338959212377.
[I 2025-01-08 21:40:24,524] Trial 145 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.4233075497795802, 'batch_size': 60, 'attention_heads': 5, 'hidden_dimension': 55, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3181126085021158, 'global_pooling': 'max', 'learning_rate': 0.0004230835940552786, 'weight_decay': 3.196537940527206e-06, 'beta_0': 0.8501064868334088, 'beta_1': 0.982859609193119, 'epsilon': 3.2851952247117467e-07, 'balanced_loss': True, 'epochs': 157, 'early_stopping_patience': 24, 'plateau_patience': 14, 'plateau_divider': 4}. Best is trial 140 with value: 0.8769338959212377.
[I 2025-01-08 21:44:51,101] Trial 146 finished with value: 0.8727144866385372 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.4469507374076013, 'batch_size': 80, 'attention_heads': 10, 'hidden_dimension': 60, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5525918934602407, 'global_pooling': 'max', 'learning_rate': 0.00022494910075185508, 'weight_decay': 2.292716136943027e-06, 'beta_0': 0.8576356830714962, 'beta_1': 0.981258152727081, 'epsilon': 1.978961121259594e-08, 'balanced_loss': False, 'epochs': 86, 'early_stopping_patience': 25, 'plateau_patience': 16, 'plateau_divider': 2}. Best is trial 140 with value: 0.8769338959212377.
[I 2025-01-08 21:49:52,288] Trial 147 finished with value: 0.8663853727144867 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.6123734799732921, 'batch_size': 194, 'attention_heads': 10, 'hidden_dimension': 209, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5509714759436286, 'global_pooling': 'max', 'learning_rate': 0.0002321602472706107, 'weight_decay': 5.418671805824001e-05, 'beta_0': 0.8726185622208912, 'beta_1': 0.9810573422625329, 'epsilon': 2.4709493593816813e-08, 'balanced_loss': False, 'epochs': 83, 'early_stopping_patience': 25, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 140 with value: 0.8769338959212377.
[I 2025-01-08 21:54:11,209] Trial 148 finished with value: 0.8607594936708861 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5105942356787511, 'batch_size': 82, 'attention_heads': 9, 'hidden_dimension': 44, 'number_of_hidden_layers': 0, 'dropout_rate': 0.569841250736762, 'global_pooling': 'sum', 'learning_rate': 0.0002111871809156972, 'weight_decay': 1.3641943741367115e-06, 'beta_0': 0.8336286988491145, 'beta_1': 0.9803739099663635, 'epsilon': 1.3010782852956708e-08, 'balanced_loss': False, 'epochs': 65, 'early_stopping_patience': 25, 'plateau_patience': 16, 'plateau_divider': 2}. Best is trial 140 with value: 0.8769338959212377.
[I 2025-01-08 21:58:24,321] Trial 149 finished with value: 0.8720112517580872 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.41514135790075646, 'batch_size': 72, 'attention_heads': 11, 'hidden_dimension': 59, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5611230022945791, 'global_pooling': 'max', 'learning_rate': 0.0010404166666153716, 'weight_decay': 2.0730136592836328e-06, 'beta_0': 0.8577604529678651, 'beta_1': 0.9812787396778666, 'epsilon': 1.65063295690017e-07, 'balanced_loss': False, 'epochs': 79, 'early_stopping_patience': 25, 'plateau_patience': 17, 'plateau_divider': 4}. Best is trial 140 with value: 0.8769338959212377.
[I 2025-01-08 22:02:55,064] Trial 150 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.4525937870974126, 'batch_size': 85, 'attention_heads': 8, 'hidden_dimension': 38, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5756666342477537, 'global_pooling': 'max', 'learning_rate': 0.00015726694080064708, 'weight_decay': 1.695190368204872e-06, 'beta_0': 0.8684707264794568, 'beta_1': 0.9820733285243501, 'epsilon': 1.3378714323040664e-07, 'balanced_loss': False, 'epochs': 162, 'early_stopping_patience': 25, 'plateau_patience': 14, 'plateau_divider': 3}. Best is trial 140 with value: 0.8769338959212377.
[I 2025-01-08 22:07:44,088] Trial 151 finished with value: 0.8769338959212377 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.44130042526643387, 'batch_size': 77, 'attention_heads': 12, 'hidden_dimension': 183, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5528076828301208, 'global_pooling': 'max', 'learning_rate': 0.0002863033820330191, 'weight_decay': 2.308417523261917e-06, 'beta_0': 0.8549879619314856, 'beta_1': 0.9920298897546365, 'epsilon': 2.4849552426418207e-08, 'balanced_loss': False, 'epochs': 89, 'early_stopping_patience': 23, 'plateau_patience': 17, 'plateau_divider': 2}. Best is trial 140 with value: 0.8769338959212377.
[I 2025-01-08 22:12:12,714] Trial 152 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.46263520651527923, 'batch_size': 80, 'attention_heads': 12, 'hidden_dimension': 177, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5544522305458456, 'global_pooling': 'max', 'learning_rate': 0.0002744911119831893, 'weight_decay': 2.629840418049356e-06, 'beta_0': 0.8558645530787714, 'beta_1': 0.9915953303610192, 'epsilon': 2.0072967538232068e-08, 'balanced_loss': False, 'epochs': 85, 'early_stopping_patience': 17, 'plateau_patience': 18, 'plateau_divider': 2}. Best is trial 140 with value: 0.8769338959212377.
[I 2025-01-08 22:17:02,471] Trial 153 finished with value: 0.8713080168776371 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.47978507596768805, 'batch_size': 89, 'attention_heads': 13, 'hidden_dimension': 176, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5520519973246653, 'global_pooling': 'max', 'learning_rate': 0.0001905158978535621, 'weight_decay': 2.2314536204904423e-06, 'beta_0': 0.851952117631605, 'beta_1': 0.9834820275420959, 'epsilon': 1.3823194084441485e-08, 'balanced_loss': False, 'epochs': 174, 'early_stopping_patience': 24, 'plateau_patience': 17, 'plateau_divider': 2}. Best is trial 140 with value: 0.8769338959212377.
