[I 2025-02-26 05:32:36,629] A new study created in RDB with name: SST-2-GATv2-google-bert-bert-base-uncased-Surrogate-No_Aggregation-No_Ablation-1.0-0.25
[I 2025-02-26 05:37:33,402] Trial 0 finished with value: 0.8681192660550459 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8681192660550459.
[I 2025-02-26 15:26:10,521] Trial 116 finished with value: 0.8727064220183486 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.4774191013328108, 'batch_size': 183, 'attention_heads': 11, 'hidden_dimension': 157, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4305224743275084, 'global_pooling': 'max', 'learning_rate': 0.00392554108240297, 'weight_decay': 1.4217067442244338e-05, 'beta_0': 0.8868447680003004, 'beta_1': 0.9902247586534151, 'epsilon': 1.6089499050400647e-08, 'balanced_loss': True, 'epochs': 128, 'early_stopping_patience': 21, 'plateau_patience': 13, 'plateau_divider': 3}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 15:32:06,609] Trial 117 finished with value: 0.8715596330275229 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.4524866395997085, 'batch_size': 159, 'attention_heads': 15, 'hidden_dimension': 132, 'number_of_hidden_layers': 2, 'dropout_rate': 0.45529720652906297, 'global_pooling': 'mean', 'learning_rate': 0.0010022182901930222, 'weight_decay': 0.00042646747714622675, 'beta_0': 0.8921110029894909, 'beta_1': 0.9908571856500062, 'epsilon': 4.323562915780859e-05, 'balanced_loss': True, 'epochs': 104, 'early_stopping_patience': 19, 'plateau_patience': 15, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 15:36:20,553] Trial 118 finished with value: 0.8646788990825688 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.41756353282281805, 'batch_size': 241, 'attention_heads': 10, 'hidden_dimension': 78, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4187368701785319, 'global_pooling': 'sum', 'learning_rate': 0.0015855726031910363, 'weight_decay': 0.00021396698526350363, 'beta_0': 0.8141922295006234, 'beta_1': 0.9941314348244117, 'epsilon': 3.4119499055179445e-08, 'balanced_loss': False, 'epochs': 136, 'early_stopping_patience': 21, 'plateau_patience': 14, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 15:41:36,710] Trial 119 finished with value: 0.8738532110091743 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.5403051623269102, 'batch_size': 231, 'attention_heads': 16, 'hidden_dimension': 104, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3797523240527765, 'global_pooling': 'mean', 'learning_rate': 0.002521501446565534, 'weight_decay': 3.5131331502304934e-06, 'beta_0': 0.8216035746833021, 'beta_1': 0.9939585774360237, 'epsilon': 2.6681044135068714e-06, 'balanced_loss': True, 'epochs': 120, 'early_stopping_patience': 20, 'plateau_patience': 12, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 15:46:06,426] Trial 120 finished with value: 0.8692660550458715 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5901526733866208, 'batch_size': 246, 'attention_heads': 11, 'hidden_dimension': 117, 'number_of_hidden_layers': 2, 'dropout_rate': 0.44771089747669157, 'global_pooling': 'max', 'learning_rate': 0.001964063532964352, 'weight_decay': 0.0003524974388192569, 'beta_0': 0.8840436388878932, 'beta_1': 0.991978426931837, 'epsilon': 1.4061916828400221e-08, 'balanced_loss': True, 'epochs': 132, 'early_stopping_patience': 16, 'plateau_patience': 15, 'plateau_divider': 3}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 15:50:39,185] Trial 121 finished with value: 0.875 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4832766550819566, 'batch_size': 228, 'attention_heads': 10, 'hidden_dimension': 87, 'number_of_hidden_layers': 2, 'dropout_rate': 0.45266385076923826, 'global_pooling': 'max', 'learning_rate': 0.002285947635952211, 'weight_decay': 5.285535592421235e-06, 'beta_0': 0.8195831029243406, 'beta_1': 0.9904433036888587, 'epsilon': 2.6440807505846977e-08, 'balanced_loss': True, 'epochs': 126, 'early_stopping_patience': 20, 'plateau_patience': 13, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 15:55:21,103] Trial 122 finished with value: 0.8727064220183486 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.46397847108935547, 'batch_size': 220, 'attention_heads': 10, 'hidden_dimension': 84, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4637960881565852, 'global_pooling': 'max', 'learning_rate': 0.004610120139550495, 'weight_decay': 4.840202364425099e-06, 'beta_0': 0.8217770153108499, 'beta_1': 0.9927565621203576, 'epsilon': 5.995747888493031e-08, 'balanced_loss': True, 'epochs': 128, 'early_stopping_patience': 19, 'plateau_patience': 13, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 15:59:40,412] Trial 123 finished with value: 0.8738532110091743 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4382317992875059, 'batch_size': 152, 'attention_heads': 9, 'hidden_dimension': 55, 'number_of_hidden_layers': 2, 'dropout_rate': 0.44412041483006237, 'global_pooling': 'max', 'learning_rate': 0.003114730703875439, 'weight_decay': 3.363502999011685e-06, 'beta_0': 0.8997067583403592, 'beta_1': 0.9899529374034922, 'epsilon': 2.0105538051211268e-08, 'balanced_loss': True, 'epochs': 123, 'early_stopping_patience': 20, 'plateau_patience': 12, 'plateau_divider': 8}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 16:05:05,310] Trial 124 finished with value: 0.8715596330275229 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.47429241242407355, 'batch_size': 224, 'attention_heads': 11, 'hidden_dimension': 139, 'number_of_hidden_layers': 2, 'dropout_rate': 0.40740679597836144, 'global_pooling': 'max', 'learning_rate': 0.0016302356256458863, 'weight_decay': 8.913292823985516e-06, 'beta_0': 0.8278260406534885, 'beta_1': 0.9817215629859714, 'epsilon': 2.801649174195672e-08, 'balanced_loss': True, 'epochs': 118, 'early_stopping_patience': 21, 'plateau_patience': 13, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 16:08:59,397] Trial 125 finished with value: 0.8681192660550459 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6294336420956768, 'batch_size': 255, 'attention_heads': 10, 'hidden_dimension': 47, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4339121118124287, 'global_pooling': 'max', 'learning_rate': 0.0011454694785748146, 'weight_decay': 5.640407586333146e-06, 'beta_0': 0.8947294711381414, 'beta_1': 0.9886201848627293, 'epsilon': 1.1258763606321256e-08, 'balanced_loss': True, 'epochs': 129, 'early_stopping_patience': 22, 'plateau_patience': 14, 'plateau_divider': 7}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 16:13:20,750] Trial 126 finished with value: 0.8692660550458715 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.8309771399416814, 'batch_size': 71, 'attention_heads': 16, 'hidden_dimension': 64, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4248622125491391, 'global_pooling': 'mean', 'learning_rate': 0.0006790969952679985, 'weight_decay': 4.738732085953775e-06, 'beta_0': 0.8099385834882564, 'beta_1': 0.9895682995753586, 'epsilon': 9.74584524163148e-05, 'balanced_loss': True, 'epochs': 176, 'early_stopping_patience': 19, 'plateau_patience': 20, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 16:18:35,752] Trial 127 finished with value: 0.8727064220183486 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5026332091161406, 'batch_size': 175, 'attention_heads': 12, 'hidden_dimension': 126, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3646155021487063, 'global_pooling': 'max', 'learning_rate': 0.0008185315835422434, 'weight_decay': 7.591153822310045e-05, 'beta_0': 0.8293028899970111, 'beta_1': 0.9904447471703517, 'epsilon': 4.040958104708575e-08, 'balanced_loss': False, 'epochs': 141, 'early_stopping_patience': 20, 'plateau_patience': 11, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 16:23:21,282] Trial 128 finished with value: 0.8784403669724771 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.4921472390025426, 'batch_size': 238, 'attention_heads': 12, 'hidden_dimension': 110, 'number_of_hidden_layers': 1, 'dropout_rate': 0.47353048937396996, 'global_pooling': 'mean', 'learning_rate': 0.0021653768294070336, 'weight_decay': 3.118712583572576e-05, 'beta_0': 0.8205297443311173, 'beta_1': 0.9913298964473742, 'epsilon': 5.498846395425675e-05, 'balanced_loss': True, 'epochs': 110, 'early_stopping_patience': 23, 'plateau_patience': 16, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 16:28:13,138] Trial 129 finished with value: 0.8738532110091743 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.524915106971462, 'batch_size': 200, 'attention_heads': 12, 'hidden_dimension': 108, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4891129312951324, 'global_pooling': 'mean', 'learning_rate': 0.005621710080170761, 'weight_decay': 5.9390490910878184e-05, 'beta_0': 0.8884757391112512, 'beta_1': 0.9914519078012954, 'epsilon': 4.929624929532373e-05, 'balanced_loss': True, 'epochs': 112, 'early_stopping_patience': 23, 'plateau_patience': 16, 'plateau_divider': 3}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 16:33:02,154] Trial 130 finished with value: 0.8658256880733946 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.4532660549724643, 'batch_size': 235, 'attention_heads': 12, 'hidden_dimension': 119, 'number_of_hidden_layers': 1, 'dropout_rate': 0.47137656987754717, 'global_pooling': 'mean', 'learning_rate': 0.001976704337079735, 'weight_decay': 3.0771339465364294e-05, 'beta_0': 0.8784806860563079, 'beta_1': 0.9805776151882192, 'epsilon': 3.396413126079818e-05, 'balanced_loss': False, 'epochs': 115, 'early_stopping_patience': 22, 'plateau_patience': 16, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 16:38:56,391] Trial 131 finished with value: 0.8727064220183486 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.4902269516843835, 'batch_size': 239, 'attention_heads': 10, 'hidden_dimension': 256, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4495449914669862, 'global_pooling': 'mean', 'learning_rate': 0.002332409380482302, 'weight_decay': 2.4227430508819088e-05, 'beta_0': 0.8246899952762384, 'beta_1': 0.9907062746024456, 'epsilon': 5.94985567294868e-05, 'balanced_loss': True, 'epochs': 122, 'early_stopping_patience': 23, 'plateau_patience': 17, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 16:43:23,066] Trial 132 finished with value: 0.8795871559633027 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.46528307012566494, 'batch_size': 250, 'attention_heads': 11, 'hidden_dimension': 94, 'number_of_hidden_layers': 1, 'dropout_rate': 0.48290615121935726, 'global_pooling': 'mean', 'learning_rate': 0.001359354454074787, 'weight_decay': 0.00025864163281392425, 'beta_0': 0.8166339069939154, 'beta_1': 0.9918041853260231, 'epsilon': 7.530877508288773e-05, 'balanced_loss': True, 'epochs': 126, 'early_stopping_patience': 20, 'plateau_patience': 15, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 16:47:54,819] Trial 133 finished with value: 0.8772935779816514 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.4662042104646369, 'batch_size': 250, 'attention_heads': 11, 'hidden_dimension': 96, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4821243692574618, 'global_pooling': 'mean', 'learning_rate': 0.001383704537793774, 'weight_decay': 0.00024595223369370514, 'beta_0': 0.8160469015991422, 'beta_1': 0.9919890694865561, 'epsilon': 7.53588801090301e-05, 'balanced_loss': True, 'epochs': 110, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 16:52:26,664] Trial 134 finished with value: 0.8715596330275229 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.4663322647675191, 'batch_size': 253, 'attention_heads': 11, 'hidden_dimension': 95, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4808706499423966, 'global_pooling': 'mean', 'learning_rate': 0.001442605542841441, 'weight_decay': 0.0002429967059117471, 'beta_0': 0.817211257198413, 'beta_1': 0.9917456693222098, 'epsilon': 7.422443754339384e-05, 'balanced_loss': True, 'epochs': 109, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 16:57:12,382] Trial 135 finished with value: 0.8738532110091743 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.44150337010775004, 'batch_size': 244, 'attention_heads': 12, 'hidden_dimension': 103, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4911257554046057, 'global_pooling': 'mean', 'learning_rate': 0.0010732742245289778, 'weight_decay': 0.00018187966711497285, 'beta_0': 0.8133544365803721, 'beta_1': 0.9935415926763278, 'epsilon': 8.982638639094825e-05, 'balanced_loss': True, 'epochs': 53, 'early_stopping_patience': 23, 'plateau_patience': 16, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 17:02:07,276] Trial 136 finished with value: 0.8692660550458715 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.562990856150191, 'batch_size': 250, 'attention_heads': 16, 'hidden_dimension': 110, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4998346506370006, 'global_pooling': 'mean', 'learning_rate': 0.001266028190775006, 'weight_decay': 0.00011729292189828461, 'beta_0': 0.8074777747935046, 'beta_1': 0.9911557178331605, 'epsilon': 5.519806402009636e-05, 'balanced_loss': True, 'epochs': 103, 'early_stopping_patience': 22, 'plateau_patience': 16, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 17:06:39,389] Trial 137 finished with value: 0.8669724770642202 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.46748195148007937, 'batch_size': 240, 'attention_heads': 11, 'hidden_dimension': 101, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4758090915004702, 'global_pooling': 'mean', 'learning_rate': 0.0009426139552425282, 'weight_decay': 0.00028376018801588957, 'beta_0': 0.8110715597589073, 'beta_1': 0.9925186128367156, 'epsilon': 6.680539353534564e-05, 'balanced_loss': True, 'epochs': 119, 'early_stopping_patience': 21, 'plateau_patience': 17, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 17:11:24,854] Trial 138 finished with value: 0.8727064220183486 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.43136117020950293, 'batch_size': 183, 'attention_heads': 12, 'hidden_dimension': 110, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4853732120787812, 'global_pooling': 'mean', 'learning_rate': 0.0005491472097167389, 'weight_decay': 1.881765947541924e-05, 'beta_0': 0.816288271505935, 'beta_1': 0.9918328891876855, 'epsilon': 4.290141821697126e-05, 'balanced_loss': True, 'epochs': 112, 'early_stopping_patience': 21, 'plateau_patience': 15, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 17:15:52,643] Trial 139 finished with value: 0.8715596330275229 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.5150624012412784, 'batch_size': 251, 'attention_heads': 11, 'hidden_dimension': 93, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4642620951731419, 'global_pooling': 'mean', 'learning_rate': 0.0017771189256514956, 'weight_decay': 0.00013669462649473028, 'beta_0': 0.820316246578588, 'beta_1': 0.9930020545271777, 'epsilon': 7.415801973716789e-05, 'balanced_loss': False, 'epochs': 105, 'early_stopping_patience': 23, 'plateau_patience': 18, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 17:20:19,093] Trial 140 finished with value: 0.8784403669724771 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.5829716375180557, 'batch_size': 256, 'attention_heads': 7, 'hidden_dimension': 115, 'number_of_hidden_layers': 1, 'dropout_rate': 0.46838128902694254, 'global_pooling': 'mean', 'learning_rate': 0.0008034237200611994, 'weight_decay': 0.0003539589587233563, 'beta_0': 0.8225132046764487, 'beta_1': 0.9851049393731224, 'epsilon': 2.9455731310633465e-05, 'balanced_loss': True, 'epochs': 115, 'early_stopping_patience': 21, 'plateau_patience': 14, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 17:24:31,280] Trial 141 finished with value: 0.875 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.5812957422589129, 'batch_size': 255, 'attention_heads': 5, 'hidden_dimension': 115, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4692455321879161, 'global_pooling': 'mean', 'learning_rate': 0.0007876827985303609, 'weight_decay': 0.0003417534143188379, 'beta_0': 0.823388075640376, 'beta_1': 0.9853425055319535, 'epsilon': 3.026337531585569e-05, 'balanced_loss': True, 'epochs': 109, 'early_stopping_patience': 21, 'plateau_patience': 14, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 17:28:39,532] Trial 142 finished with value: 0.8692660550458715 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.6140524061441801, 'batch_size': 91, 'attention_heads': 6, 'hidden_dimension': 123, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4590356087378756, 'global_pooling': 'mean', 'learning_rate': 0.00042977522126396307, 'weight_decay': 2.7503463524203274e-05, 'beta_0': 0.8254552716644636, 'beta_1': 0.9845008291379398, 'epsilon': 5.2029630223243064e-05, 'balanced_loss': True, 'epochs': 117, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
slurmstepd: error: *** JOB 15029995 ON gpu046 CANCELLED AT 2025-02-26T17:32:21 DUE TO TIME LIMIT ***
