[I 2025-03-22 05:43:49,479] A new study created in RDB with name: SST-2-GATv2-google-bert-bert-base-uncased-Grouped-No_Aggregation-Random_Attentions-0.0-0.0
[I 2025-03-22 05:48:15,722] Trial 0 finished with value: 0.8899082568807339 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8899082568807339.
[I 2025-03-22 16:29:47,579] Trial 116 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5161621602816849, 'batch_size': 123, 'attention_heads': 15, 'hidden_dimension': 203, 'number_of_hidden_layers': 1, 'dropout_rate': 0.49264046803563194, 'global_pooling': 'max', 'learning_rate': 0.00032511031702829954, 'weight_decay': 1.5009716039560853e-05, 'beta_0': 0.8485594590780785, 'beta_1': 0.9873939538460097, 'epsilon': 2.1792159310783574e-05, 'balanced_loss': True, 'epochs': 97, 'early_stopping_patience': 13, 'plateau_patience': 23, 'plateau_divider': 5}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 16:35:37,178] Trial 117 finished with value: 0.9048165137614679 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.501964234275639, 'batch_size': 113, 'attention_heads': 16, 'hidden_dimension': 246, 'number_of_hidden_layers': 1, 'dropout_rate': 0.46528764211516416, 'global_pooling': 'mean', 'learning_rate': 0.0005976779165776375, 'weight_decay': 0.00019487710834137397, 'beta_0': 0.8332071148433421, 'beta_1': 0.9821198557173957, 'epsilon': 4.326801648571472e-07, 'balanced_loss': False, 'epochs': 128, 'early_stopping_patience': 14, 'plateau_patience': 22, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 16:40:30,034] Trial 118 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.4458255367995048, 'batch_size': 84, 'attention_heads': 15, 'hidden_dimension': 199, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4409422282626848, 'global_pooling': 'sum', 'learning_rate': 0.0019036521952920029, 'weight_decay': 5.786925595745512e-05, 'beta_0': 0.8256840706463279, 'beta_1': 0.9810538309896887, 'epsilon': 7.087433183940253e-05, 'balanced_loss': True, 'epochs': 83, 'early_stopping_patience': 11, 'plateau_patience': 24, 'plateau_divider': 5}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 16:45:28,448] Trial 119 finished with value: 0.9059633027522935 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4840234844191772, 'batch_size': 96, 'attention_heads': 10, 'hidden_dimension': 251, 'number_of_hidden_layers': 1, 'dropout_rate': 0.567752752881352, 'global_pooling': 'mean', 'learning_rate': 0.0009654616103897483, 'weight_decay': 7.072854918165976e-05, 'beta_0': 0.8895490000875028, 'beta_1': 0.9827608529946485, 'epsilon': 1.8738720016716928e-07, 'balanced_loss': True, 'epochs': 109, 'early_stopping_patience': 15, 'plateau_patience': 23, 'plateau_divider': 4}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 16:49:43,155] Trial 120 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4686925875771155, 'batch_size': 134, 'attention_heads': 6, 'hidden_dimension': 142, 'number_of_hidden_layers': 1, 'dropout_rate': 0.569606183302021, 'global_pooling': 'max', 'learning_rate': 0.0011004602148407946, 'weight_decay': 6.599711148891544e-05, 'beta_0': 0.8446149902475794, 'beta_1': 0.9827255981258932, 'epsilon': 1.8643766018513965e-07, 'balanced_loss': False, 'epochs': 108, 'early_stopping_patience': 16, 'plateau_patience': 21, 'plateau_divider': 4}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 16:55:10,301] Trial 121 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.48460976418129037, 'batch_size': 104, 'attention_heads': 10, 'hidden_dimension': 252, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5598515301204281, 'global_pooling': 'mean', 'learning_rate': 0.0009367732577185271, 'weight_decay': 7.849434071115285e-05, 'beta_0': 0.8892205641921307, 'beta_1': 0.9989890652405321, 'epsilon': 3.260948818779491e-05, 'balanced_loss': True, 'epochs': 110, 'early_stopping_patience': 15, 'plateau_patience': 23, 'plateau_divider': 4}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 17:00:15,036] Trial 122 finished with value: 0.9059633027522935 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4982633776026523, 'batch_size': 97, 'attention_heads': 9, 'hidden_dimension': 240, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5672284556001657, 'global_pooling': 'mean', 'learning_rate': 0.001367112591316031, 'weight_decay': 0.00010091397408049996, 'beta_0': 0.8736665555836528, 'beta_1': 0.9835182973561547, 'epsilon': 2.5225595077990515e-07, 'balanced_loss': True, 'epochs': 118, 'early_stopping_patience': 15, 'plateau_patience': 23, 'plateau_divider': 4}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 17:05:16,615] Trial 123 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4800638032506797, 'batch_size': 98, 'attention_heads': 9, 'hidden_dimension': 244, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5486779934563597, 'global_pooling': 'mean', 'learning_rate': 0.0014387876552723505, 'weight_decay': 0.00011125048253155651, 'beta_0': 0.871650651205711, 'beta_1': 0.9835344828947236, 'epsilon': 2.1736551880083928e-07, 'balanced_loss': True, 'epochs': 116, 'early_stopping_patience': 16, 'plateau_patience': 22, 'plateau_divider': 4}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 17:09:36,406] Trial 124 finished with value: 0.8910550458715596 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8444097493033157, 'batch_size': 92, 'attention_heads': 9, 'hidden_dimension': 237, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5662289139664339, 'global_pooling': 'mean', 'learning_rate': 0.0017184334558826772, 'weight_decay': 0.00014300638997901213, 'beta_0': 0.8917958259844259, 'beta_1': 0.9817271660929893, 'epsilon': 1.1025415559252775e-07, 'balanced_loss': True, 'epochs': 122, 'early_stopping_patience': 15, 'plateau_patience': 13, 'plateau_divider': 4}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 17:15:03,106] Trial 125 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4982602832955815, 'batch_size': 109, 'attention_heads': 10, 'hidden_dimension': 250, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5805578098185802, 'global_pooling': 'mean', 'learning_rate': 0.0012278251008927394, 'weight_decay': 3.203284451574414e-05, 'beta_0': 0.8956199470083163, 'beta_1': 0.9823911431617639, 'epsilon': 1.648482890696206e-07, 'balanced_loss': True, 'epochs': 129, 'early_stopping_patience': 17, 'plateau_patience': 11, 'plateau_divider': 3}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 17:20:14,498] Trial 126 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4303804134376129, 'batch_size': 87, 'attention_heads': 9, 'hidden_dimension': 231, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5600828250358458, 'global_pooling': 'mean', 'learning_rate': 0.0007624390810342559, 'weight_decay': 3.95442990688842e-05, 'beta_0': 0.8868586833764747, 'beta_1': 0.982834334365712, 'epsilon': 2.8382051115993916e-06, 'balanced_loss': True, 'epochs': 176, 'early_stopping_patience': 19, 'plateau_patience': 24, 'plateau_divider': 4}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 17:26:45,805] Trial 127 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.5236370596574597, 'batch_size': 73, 'attention_heads': 10, 'hidden_dimension': 240, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5746089493687643, 'global_pooling': 'mean', 'learning_rate': 2.8841831614831266e-05, 'weight_decay': 7.053045866951778e-05, 'beta_0': 0.8738963231126906, 'beta_1': 0.9849616957870365, 'epsilon': 2.3998403670458994e-07, 'balanced_loss': False, 'epochs': 105, 'early_stopping_patience': 15, 'plateau_patience': 23, 'plateau_divider': 10}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 17:32:16,590] Trial 128 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.45097796349347946, 'batch_size': 79, 'attention_heads': 11, 'hidden_dimension': 252, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5478505297701027, 'global_pooling': 'max', 'learning_rate': 0.0034763415450592187, 'weight_decay': 0.00018021604403904403, 'beta_0': 0.8764770998553626, 'beta_1': 0.9841779213721082, 'epsilon': 5.0701491088254786e-05, 'balanced_loss': True, 'epochs': 112, 'early_stopping_patience': 15, 'plateau_patience': 22, 'plateau_divider': 4}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 17:37:08,919] Trial 129 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4624637593710011, 'batch_size': 62, 'attention_heads': 8, 'hidden_dimension': 246, 'number_of_hidden_layers': 1, 'dropout_rate': 0.45566690696463563, 'global_pooling': 'mean', 'learning_rate': 0.0020411009361120543, 'weight_decay': 2.433734311904399e-05, 'beta_0': 0.8415177903127334, 'beta_1': 0.9837641240791923, 'epsilon': 1.138048678363012e-06, 'balanced_loss': False, 'epochs': 118, 'early_stopping_patience': 16, 'plateau_patience': 25, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 17:41:26,589] Trial 130 finished with value: 0.9025229357798165 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5108437013606363, 'batch_size': 97, 'attention_heads': 9, 'hidden_dimension': 151, 'number_of_hidden_layers': 1, 'dropout_rate': 0.44777902868085234, 'global_pooling': 'mean', 'learning_rate': 0.0006230794467268812, 'weight_decay': 0.0001031042157036477, 'beta_0': 0.8612975003313608, 'beta_1': 0.9813581466614827, 'epsilon': 1.337230955617728e-07, 'balanced_loss': True, 'epochs': 76, 'early_stopping_patience': 12, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 93 with value: 0.9208715596330275.
slurmstepd: error: *** JOB 15449477 ON gpu008 CANCELLED AT 2025-03-22T17:43:51 DUE TO TIME LIMIT ***
